order_id,customer_id,visit_id,staff_id,order_datetime,subtotal,tax,total,payment_method
2331,156,3296,11,2023-04-15 12:42:00,7.0,0.42,7.42,mobile
2332,1,3297,12,2023-04-15 16:56:00,3.5,0.21,3.71,credit
2333,63,3298,6,2023-04-15 10:36:00,25.5,1.53,27.03,debit
2334,4,3299,2,2023-04-15 14:41:00,27.06,1.62,28.68,credit
2335,125,3300,12,2023-04-15 11:59:00,31.89,1.91,33.8,mobile
2336,88,3303,6,2023-04-15 10:57:00,10.0,0.6,10.6,credit
2337,8,3306,6,2023-04-15 16:12:00,6.47,0.39,6.86,credit
2338,233,3307,5,2023-04-15 14:44:00,10.0,0.6,10.6,mobile
2339,171,3308,11,2023-04-15 09:59:00,4.5,0.27,4.77,credit
2340,77,3309,5,2023-04-15 11:29:00,10.0,0.6,10.6,mobile
2341,165,3310,3,2023-04-15 10:45:00,9.5,0.57,10.07,mobile
2342,143,3313,6,2023-04-16 15:59:00,19.5,1.17,20.67,mobile
2343,78,3315,11,2023-04-16 13:41:00,5.79,0.35,6.14,debit
2344,213,3316,5,2023-04-16 14:41:00,17.0,1.02,18.02,credit
2345,232,3317,7,2023-04-16 14:42:00,20.98,1.26,22.24,credit
2346,194,3318,4,2023-04-16 14:59:00,4.0,0.24,4.24,debit
2347,103,3320,3,2023-04-16 15:29:00,8.44,0.51,8.95,credit
2348,38,3321,4,2023-04-16 09:19:00,9.87,0.59,10.46,credit
2349,143,3322,13,2023-04-16 13:59:00,4.5,0.27,4.77,credit
2350,2,3324,4,2023-04-16 11:29:00,5.25,0.32,5.57,mobile
2351,231,3325,13,2023-04-16 14:18:00,9.5,0.57,10.07,mobile
2352,69,3326,12,2023-04-16 13:59:00,7.0,0.42,7.42,credit
2353,56,3327,3,2023-04-16 16:54:00,10.71,0.64,11.35,credit
2354,189,3328,11,2023-04-16 15:49:00,10.0,0.6,10.6,credit
2355,217,3329,3,2023-04-16 16:37:00,26.03,1.56,27.59,credit
2356,77,3330,6,2023-04-16 13:59:00,44.5,2.67,47.17,mobile
2357,143,3331,12,2023-04-16 14:43:00,11.0,0.66,11.66,mobile
2358,179,3332,6,2023-04-17 11:17:00,13.61,0.82,14.43,credit
2359,237,3334,2,2023-04-17 09:32:00,9.5,0.57,10.07,mobile
2360,56,3335,7,2023-04-17 13:46:00,10.71,0.64,11.35,debit
2361,4,3336,5,2023-04-17 12:43:00,21.06,1.26,22.32,credit
2362,1,3338,13,2023-04-17 14:59:00,8.0,0.48,8.48,mobile
2363,56,3339,7,2023-04-17 16:56:00,20.71,1.24,21.95,mobile
2364,8,3340,6,2023-04-17 14:59:00,4.47,0.27,4.74,mobile
2365,42,3342,7,2023-04-17 16:56:00,6.15,0.37,6.52,debit
2366,77,3343,4,2023-04-17 10:44:00,48.0,2.88,50.88,mobile
2367,204,3344,1,2023-04-17 16:39:00,4.0,0.24,4.24,credit
2368,217,3346,7,2023-04-17 15:55:00,6.53,0.39,6.92,mobile
2369,35,3347,13,2023-04-17 13:40:00,8.0,0.48,8.48,mobile
2370,2,3348,11,2023-04-17 15:42:00,9.25,0.55,9.8,credit
2371,206,3349,13,2023-04-17 15:59:00,6.65,0.4,7.05,credit
2372,11,3350,3,2023-04-18 10:18:00,54.5,3.27,57.77,credit
2373,235,3351,3,2023-04-18 14:22:00,16.0,0.96,16.96,mobile
2374,237,3352,2,2023-04-18 12:59:00,9.5,0.57,10.07,credit
2375,80,3353,11,2023-04-18 11:12:00,12.0,0.72,12.72,credit
2376,105,3354,5,2023-04-18 16:55:00,14.0,0.84,14.84,mobile
2377,206,3357,5,2023-04-18 13:32:00,26.15,1.57,27.72,mobile
2378,5,3358,2,2023-04-18 09:10:00,6.5,0.39,6.89,credit
2379,92,3361,2,2023-04-18 16:52:00,6.5,0.39,6.89,credit
2380,6,3362,7,2023-04-18 11:46:00,23.0,1.38,24.38,credit
2381,60,3363,14,2023-04-19 13:46:00,29.5,1.77,31.27,credit
2382,11,3364,2,2023-04-19 11:14:00,6.0,0.36,6.36,mobile
2383,2,3365,13,2023-04-19 15:59:00,5.75,0.34,6.09,debit
2384,27,3366,1,2023-04-19 14:56:00,31.71,1.9,33.61,credit
2385,2,3369,6,2023-04-19 11:14:00,9.75,0.58,10.33,mobile
2386,166,3371,3,2023-04-19 12:54:00,14.76,0.89,15.65,debit
2387,73,3372,2,2023-04-19 10:11:00,5.5,0.33,5.83,debit
2388,56,3373,6,2023-04-20 11:21:00,15.71,0.94,16.65,credit
2389,233,3374,10,2023-04-20 16:59:00,5.5,0.33,5.83,credit
2390,165,3375,10,2023-04-20 16:43:00,5.5,0.33,5.83,mobile
2391,39,3377,6,2023-04-20 15:37:00,12.0,0.72,12.72,credit
2392,121,3379,6,2023-04-20 15:11:00,5.5,0.33,5.83,mobile
2393,223,3380,12,2023-04-20 10:53:00,15.0,0.9,15.9,credit
2394,38,3381,7,2023-04-20 16:40:00,22.87,1.37,24.24,credit
2395,165,3384,3,2023-04-20 11:52:00,40.0,2.4,42.4,mobile
2396,14,3385,1,2023-04-20 15:12:00,16.33,0.98,17.31,credit
2397,3,3386,12,2023-04-20 10:28:00,4.5,0.27,4.77,credit
2398,186,3387,14,2023-04-20 13:41:00,4.0,0.24,4.24,debit
2399,98,3388,3,2023-04-20 15:27:00,4.0,0.24,4.24,debit
2400,240,3389,10,2023-04-21 12:11:00,4.5,0.27,4.77,credit
2401,52,3391,12,2023-04-21 12:41:00,28.5,1.71,30.21,mobile
2402,5,3392,6,2023-04-21 16:14:00,3.5,0.21,3.71,credit
2403,73,3393,12,2023-04-21 16:26:00,3.0,0.18,3.18,mobile
2404,73,3395,1,2023-04-21 14:55:00,4.5,0.27,4.77,mobile
2405,63,3397,14,2023-04-21 09:31:00,9.0,0.54,9.54,credit
2406,189,3398,2,2023-04-21 14:58:00,6.0,0.36,6.36,debit
2407,233,3401,13,2023-04-21 16:55:00,4.0,0.24,4.24,mobile
2408,56,3402,10,2023-04-21 09:31:00,7.21,0.43,7.64,credit
2409,98,3403,1,2023-04-22 13:33:00,4.5,0.27,4.77,mobile
2410,27,3405,2,2023-04-22 09:39:00,7.71,0.46,8.17,debit
2411,194,3406,13,2023-04-22 16:32:00,4.0,0.24,4.24,mobile
2412,3,3407,13,2023-04-22 15:25:00,3.5,0.21,3.71,mobile
2413,121,3408,13,2023-04-22 10:53:00,10.5,0.63,11.13,credit
2414,110,3409,3,2023-04-22 13:31:00,4.0,0.24,4.24,mobile
2415,208,3410,12,2023-04-22 11:59:00,11.05,0.66,11.71,credit
2416,110,3411,2,2023-04-22 11:59:00,8.0,0.48,8.48,mobile
2417,56,3413,11,2023-04-22 09:59:00,14.71,0.88,15.59,debit
2418,2,3415,1,2023-04-22 09:28:00,17.75,1.06,18.81,credit
2419,234,3416,13,2023-04-22 15:15:00,31.8,1.91,33.71,mobile
2420,38,3417,3,2023-04-22 12:31:00,5.37,0.32,5.69,credit
2421,21,3418,4,2023-04-22 11:59:00,31.04,1.86,32.9,mobile
2422,75,3419,7,2023-04-23 11:19:00,7.57,0.45,8.02,credit
2423,8,3422,13,2023-04-23 16:23:00,20.47,1.23,21.7,credit
2424,236,3423,11,2023-04-23 11:59:00,11.0,0.66,11.66,mobile
2425,2,3424,7,2023-04-23 10:59:00,10.75,0.65,11.4,mobile
2426,20,3426,14,2023-04-23 09:32:00,5.0,0.3,5.3,mobile
2427,68,3427,5,2023-04-23 12:51:00,8.0,0.48,8.48,credit
2428,3,3430,5,2023-04-23 11:52:00,4.5,0.27,4.77,credit
2429,240,3432,1,2023-04-23 16:53:00,8.0,0.48,8.48,debit
2430,126,3436,14,2023-04-24 10:27:00,35.5,2.13,37.63,credit
2431,82,3437,2,2023-04-24 10:59:00,3.0,0.18,3.18,credit
2432,143,3438,3,2023-04-24 12:28:00,4.0,0.24,4.24,mobile
2433,98,3442,14,2023-04-24 11:34:00,24.5,1.47,25.97,debit
2434,8,3444,1,2023-04-24 14:59:00,6.97,0.42,7.39,credit
2435,105,3446,4,2023-04-25 16:23:00,6.5,0.39,6.89,credit
2436,235,3448,6,2023-04-25 15:53:00,25.0,1.5,26.5,mobile
2437,235,3449,7,2023-04-25 13:42:00,17.0,1.02,18.02,mobile
2438,35,3450,4,2023-04-25 13:17:00,5.5,0.33,5.83,mobile
2439,238,3451,2,2023-04-25 13:13:00,18.34,1.1,19.44,debit
2440,2,3452,3,2023-04-26 16:48:00,5.25,0.32,5.57,credit
2441,92,3453,14,2023-04-26 16:57:00,6.5,0.39,6.89,debit
2442,231,3455,2,2023-04-26 15:42:00,6.0,0.36,6.36,credit
2443,179,3456,10,2023-04-26 09:26:00,9.11,0.55,9.66,debit
2444,234,3457,6,2023-04-26 11:58:00,6.8,0.41,7.21,mobile
2445,39,3458,14,2023-04-26 09:59:00,3.0,0.18,3.18,mobile
2446,82,3460,3,2023-04-26 11:33:00,5.5,0.33,5.83,credit
2447,189,3461,5,2023-04-26 16:18:00,14.0,0.84,14.84,mobile
2448,197,3462,12,2023-04-27 11:42:00,18.0,1.08,19.08,credit
2449,74,3463,13,2023-04-27 10:21:00,4.0,0.24,4.24,credit
2450,2,3464,13,2023-04-27 12:54:00,7.75,0.46,8.21,credit
2451,189,3465,1,2023-04-27 09:59:00,23.0,1.38,24.38,mobile
2452,3,3468,12,2023-04-27 15:59:00,16.0,0.96,16.96,credit
2453,110,3469,4,2023-04-27 14:59:00,9.0,0.54,9.54,mobile
2454,3,3470,11,2023-04-27 09:43:00,9.5,0.57,10.07,credit
2455,240,3471,10,2023-04-27 16:29:00,3.5,0.21,3.71,credit
2456,179,3472,4,2023-04-27 10:23:00,9.11,0.55,9.66,debit
2457,233,3473,5,2023-04-27 10:25:00,14.0,0.84,14.84,credit
2458,71,3474,12,2023-04-27 14:46:00,4.5,0.27,4.77,debit
2459,74,3475,6,2023-04-27 12:35:00,12.0,0.72,12.72,mobile
2460,196,3476,7,2023-04-27 16:53:00,9.5,0.57,10.07,credit
2461,56,3478,10,2023-04-28 16:46:00,5.71,0.34,6.05,credit
2462,2,3479,5,2023-04-28 14:58:00,9.25,0.55,9.8,mobile
2463,52,3480,7,2023-04-28 11:45:00,19.5,1.17,20.67,debit
2464,238,3481,12,2023-04-28 14:44:00,6.84,0.41,7.25,credit
2465,25,3482,14,2023-04-28 15:56:00,5.5,0.33,5.83,credit
2466,180,3483,14,2023-04-29 13:40:00,21.0,1.26,22.26,mobile
2467,5,3484,11,2023-04-29 13:56:00,5.0,0.3,5.3,debit
2468,213,3485,14,2023-04-29 11:39:00,5.5,0.33,5.83,credit
2469,43,3487,6,2023-04-29 09:55:00,14.5,0.87,15.37,credit
2470,148,3489,2,2023-04-29 12:59:00,10.0,0.6,10.6,credit
2471,3,3490,12,2023-04-29 13:29:00,6.0,0.36,6.36,mobile
2472,208,3491,1,2023-04-29 13:59:00,8.55,0.51,9.06,debit
2473,143,3492,11,2023-04-29 13:12:00,4.5,0.27,4.77,mobile
2474,73,3493,12,2023-04-29 12:26:00,41.5,2.49,43.99,credit
2475,71,3494,7,2023-04-29 10:35:00,9.5,0.57,10.07,credit
2476,237,3495,2,2023-04-29 12:34:00,10.0,0.6,10.6,credit
2477,39,3496,1,2023-04-29 16:43:00,6.5,0.39,6.89,credit
2478,78,3497,6,2023-04-29 09:56:00,18.79,1.13,19.92,mobile
2479,77,3498,3,2023-04-29 15:58:00,9.5,0.57,10.07,debit
2480,240,3499,7,2023-04-29 15:45:00,54.5,3.27,57.77,debit
2481,59,3500,14,2023-04-29 14:59:00,7.1,0.43,7.53,credit
2482,56,3501,11,2023-04-29 14:45:00,4.71,0.28,4.99,credit
2483,217,3503,11,2023-04-29 13:56:00,21.03,1.26,22.29,credit
2484,6,3505,4,2023-04-30 13:56:00,10.0,0.6,10.6,debit
2485,196,3506,4,2023-04-30 09:15:00,6.0,0.36,6.36,mobile
2486,9,3507,7,2023-04-30 16:13:00,4.5,0.27,4.77,debit
2487,71,3508,13,2023-04-30 10:26:00,10.0,0.6,10.6,mobile
2488,7,3509,5,2023-04-30 16:42:00,6.5,0.39,6.89,debit
2489,21,3510,6,2023-04-30 15:59:00,34.54,2.07,36.61,mobile
2490,111,3511,3,2023-04-30 10:59:00,6.0,0.36,6.36,credit
2491,8,3512,1,2023-04-30 14:55:00,4.97,0.3,5.27,credit
2492,143,3514,10,2023-04-30 11:25:00,10.0,0.6,10.6,debit
2493,196,3515,12,2023-04-30 09:29:00,15.0,0.9,15.9,mobile
2494,38,3516,1,2023-04-30 15:13:00,7.37,0.44,7.81,credit
2495,186,3517,10,2023-04-30 13:45:00,8.0,0.48,8.48,debit
2496,58,3518,10,2023-04-30 14:59:00,7.0,0.42,7.42,credit
2497,57,3519,7,2023-05-01 13:47:00,30.0,1.8,31.8,mobile
2498,238,3520,12,2023-05-01 13:46:00,5.84,0.35,6.19,credit
2499,165,3522,3,2023-05-01 16:11:00,20.5,1.23,21.73,credit
2500,204,3523,13,2023-05-01 16:58:00,11.5,0.69,12.19,credit
2501,189,3524,11,2023-05-01 14:45:00,4.5,0.27,4.77,credit
2502,3,3525,13,2023-05-01 15:59:00,34.0,2.04,36.04,credit
2503,152,3526,2,2023-05-01 14:20:00,17.5,1.05,18.55,debit
2504,206,3528,7,2023-05-01 09:59:00,7.15,0.43,7.58,credit
2505,27,3529,6,2023-05-01 11:25:00,38.21,2.29,40.5,debit
2506,189,3530,7,2023-05-01 12:59:00,16.0,0.96,16.96,mobile
2507,11,3532,13,2023-05-01 12:12:00,10.0,0.6,10.6,mobile
2508,231,3533,12,2023-05-01 09:45:00,21.5,1.29,22.79,mobile
2509,103,3534,1,2023-05-02 12:56:00,23.44,1.41,24.85,debit
2510,71,3535,13,2023-05-02 13:51:00,52.0,3.12,55.12,credit
2511,154,3536,14,2023-05-02 12:59:00,5.5,0.33,5.83,credit
2512,179,3537,3,2023-05-02 13:11:00,4.61,0.28,4.89,mobile
2513,25,3539,11,2023-05-02 13:10:00,29.0,1.74,30.74,credit
2514,110,3540,1,2023-05-02 16:59:00,27.0,1.62,28.62,mobile
2515,42,3541,7,2023-05-02 13:43:00,5.15,0.31,5.46,debit
2516,56,3545,10,2023-05-02 15:29:00,5.21,0.31,5.52,credit
2517,232,3546,11,2023-05-02 09:51:00,43.48,2.61,46.09,mobile
2518,121,3548,4,2023-05-02 15:19:00,10.0,0.6,10.6,credit
2519,165,3550,14,2023-05-03 13:21:00,16.0,0.96,16.96,credit
2520,2,3551,12,2023-05-03 13:59:00,11.25,0.67,11.92,credit
2521,160,3552,11,2023-05-03 11:59:00,10.0,0.6,10.6,credit
2522,77,3553,2,2023-05-03 14:14:00,9.5,0.57,10.07,mobile
2523,186,3554,13,2023-05-03 13:21:00,8.0,0.48,8.48,debit
2524,59,3555,11,2023-05-03 12:28:00,14.6,0.88,15.48,credit
2525,60,3556,7,2023-05-03 16:41:00,15.0,0.9,15.9,mobile
2526,75,3557,11,2023-05-03 12:42:00,22.07,1.32,23.39,mobile
2527,110,3560,1,2023-05-03 16:58:00,4.5,0.27,4.77,credit
2528,183,3561,5,2023-05-03 10:59:00,9.5,0.57,10.07,debit
2529,217,3562,7,2023-05-03 16:38:00,7.03,0.42,7.45,mobile
2530,234,3563,11,2023-05-03 10:59:00,31.3,1.88,33.18,credit
2531,2,3565,14,2023-05-03 13:12:00,4.25,0.26,4.51,mobile
2532,172,3566,3,2023-05-03 11:57:00,9.0,0.54,9.54,mobile
2533,204,3568,4,2023-05-03 14:44:00,8.0,0.48,8.48,mobile
2534,172,3571,6,2023-05-04 09:59:00,5.0,0.3,5.3,debit
2535,240,3572,1,2023-05-04 15:30:00,3.0,0.18,3.18,credit
2536,71,3573,7,2023-05-04 11:59:00,4.5,0.27,4.77,mobile
2537,217,3574,4,2023-05-04 14:58:00,16.53,0.99,17.52,credit
2538,27,3577,5,2023-05-04 12:59:00,8.21,0.49,8.7,credit
2539,197,3578,2,2023-05-04 12:57:00,3.5,0.21,3.71,credit
2540,5,3580,12,2023-05-04 14:32:00,4.5,0.27,4.77,credit
2541,232,3582,10,2023-05-04 13:10:00,13.98,0.84,14.82,debit
2542,207,3584,1,2023-05-04 10:34:00,7.0,0.42,7.42,debit
2543,236,3585,1,2023-05-04 14:14:00,40.5,2.43,42.93,debit
2544,67,3586,3,2023-05-04 11:35:00,4.5,0.27,4.77,mobile
2545,3,3587,5,2023-05-04 11:59:00,4.0,0.24,4.24,mobile
2546,69,3588,3,2023-05-04 13:45:00,39.0,2.34,41.34,credit
2547,172,3590,10,2023-05-04 12:58:00,6.5,0.39,6.89,debit
2548,218,3591,13,2023-05-04 12:27:00,4.0,0.24,4.24,debit
2549,2,3592,7,2023-05-04 16:35:00,21.25,1.27,22.52,mobile
2550,165,3594,13,2023-05-05 16:40:00,13.5,0.81,14.31,debit
2551,5,3595,10,2023-05-05 10:59:00,31.0,1.86,32.86,mobile
2552,27,3596,6,2023-05-05 16:59:00,36.71,2.2,38.91,mobile
2553,154,3597,3,2023-05-05 13:30:00,4.0,0.24,4.24,credit
2554,73,3598,13,2023-05-05 13:59:00,4.0,0.24,4.24,credit
2555,16,3599,2,2023-05-05 10:23:00,5.5,0.33,5.83,debit
2556,207,3600,3,2023-05-05 11:28:00,6.0,0.36,6.36,debit
2557,191,3601,11,2023-05-05 12:15:00,11.94,0.72,12.66,mobile
2558,166,3602,10,2023-05-05 15:52:00,9.76,0.59,10.35,mobile
2559,73,3603,12,2023-05-05 16:59:00,7.0,0.42,7.42,credit
2560,25,3606,3,2023-05-05 11:32:00,4.0,0.24,4.24,debit
2561,27,3609,13,2023-05-06 11:54:00,16.71,1.0,17.71,credit
2562,59,3610,14,2023-05-06 11:26:00,28.6,1.72,30.32,debit
2563,103,3612,2,2023-05-06 15:59:00,14.44,0.87,15.31,credit
2564,194,3613,2,2023-05-06 13:42:00,3.5,0.21,3.71,mobile
2565,165,3614,7,2023-05-06 11:59:00,21.5,1.29,22.79,mobile
2566,238,3616,4,2023-05-06 11:59:00,5.84,0.35,6.19,credit
2567,198,3617,14,2023-05-06 15:59:00,16.0,0.96,16.96,mobile
2568,3,3618,1,2023-05-06 15:28:00,8.0,0.48,8.48,credit
2569,143,3619,13,2023-05-06 11:30:00,15.5,0.93,16.43,mobile
2570,238,3620,14,2023-05-06 11:45:00,18.34,1.1,19.44,mobile
2571,103,3622,12,2023-05-06 12:25:00,12.44,0.75,13.19,credit
2572,4,3623,3,2023-05-06 13:24:00,27.56,1.65,29.21,credit
2573,121,3624,11,2023-05-06 15:54:00,8.0,0.48,8.48,credit
2574,128,3628,13,2023-05-06 11:59:00,7.98,0.48,8.46,debit
2575,6,3629,4,2023-05-07 16:59:00,8.0,0.48,8.48,credit
2576,14,3630,14,2023-05-07 09:20:00,33.33,2.0,35.33,mobile
2577,77,3631,10,2023-05-07 15:30:00,19.0,1.14,20.14,mobile
2578,101,3633,14,2023-05-07 10:59:00,53.0,3.18,56.18,mobile
2579,218,3634,1,2023-05-07 10:59:00,4.5,0.27,4.77,credit
2580,184,3636,2,2023-05-07 15:46:00,11.28,0.68,11.96,credit
2581,9,3638,12,2023-05-07 09:56:00,6.0,0.36,6.36,mobile
2582,4,3639,10,2023-05-07 10:59:00,6.06,0.36,6.42,mobile
2583,71,3641,12,2023-05-07 12:58:00,4.0,0.24,4.24,mobile
2584,189,3642,4,2023-05-07 09:48:00,8.0,0.48,8.48,debit
2585,26,3644,13,2023-05-08 15:30:00,16.77,1.01,17.78,mobile
2586,208,3645,6,2023-05-08 16:45:00,30.55,1.83,32.38,mobile
2587,47,3646,10,2023-05-08 09:59:00,4.0,0.24,4.24,debit
2588,69,3649,7,2023-05-08 13:44:00,46.0,2.76,48.76,debit
2589,98,3650,4,2023-05-08 12:59:00,5.5,0.33,5.83,mobile
2590,27,3652,14,2023-05-08 11:59:00,21.21,1.27,22.48,credit
2591,7,3655,3,2023-05-08 15:43:00,13.5,0.81,14.31,credit
2592,88,3658,1,2023-05-08 10:37:00,7.0,0.42,7.42,debit
2593,88,3659,3,2023-05-08 11:22:00,33.0,1.98,34.98,mobile
2594,110,3660,5,2023-05-08 09:52:00,26.0,1.56,27.56,mobile
2595,143,3661,13,2023-05-08 15:13:00,18.5,1.11,19.61,mobile
2596,5,3662,5,2023-05-08 12:38:00,9.5,0.57,10.07,mobile
2597,196,3663,14,2023-05-08 09:32:00,10.0,0.6,10.6,credit
2598,175,3664,2,2023-05-08 14:59:00,9.41,0.56,9.97,mobile
2599,206,3665,14,2023-05-09 15:59:00,13.65,0.82,14.47,credit
2600,198,3666,2,2023-05-09 14:55:00,6.5,0.39,6.89,credit
2601,172,3668,6,2023-05-09 15:59:00,8.0,0.48,8.48,credit
2602,110,3671,6,2023-05-09 11:55:00,27.5,1.65,29.15,credit
2603,128,3673,14,2023-05-09 14:10:00,9.48,0.57,10.05,mobile
2604,76,3677,5,2023-05-10 15:58:00,6.0,0.36,6.36,mobile
2605,234,3678,12,2023-05-10 15:15:00,6.8,0.41,7.21,debit
2606,11,3679,14,2023-05-10 10:44:00,8.0,0.48,8.48,credit
2607,56,3680,10,2023-05-10 11:19:00,9.21,0.55,9.76,debit
2608,27,3681,2,2023-05-10 12:59:00,17.21,1.03,18.24,credit
2609,189,3682,2,2023-05-10 14:19:00,14.5,0.87,15.37,credit
2610,2,3683,10,2023-05-10 09:28:00,4.25,0.26,4.51,credit
2611,8,3684,7,2023-05-10 14:27:00,4.47,0.27,4.74,mobile
2612,25,3685,2,2023-05-10 09:33:00,7.0,0.42,7.42,credit
2613,2,3687,13,2023-05-10 15:59:00,5.25,0.32,5.57,mobile
2614,3,3688,13,2023-05-10 11:44:00,10.0,0.6,10.6,credit
2615,238,3690,6,2023-05-10 15:12:00,5.84,0.35,6.19,credit
2616,3,3691,11,2023-05-10 09:58:00,41.0,2.46,43.46,debit
2617,69,3693,5,2023-05-10 14:59:00,22.5,1.35,23.85,credit
2618,232,3694,5,2023-05-10 09:59:00,8.98,0.54,9.52,credit
2619,5,3695,1,2023-05-11 11:11:00,18.5,1.11,19.61,credit
2620,148,3696,13,2023-05-11 13:25:00,19.5,1.17,20.67,debit
2621,9,3697,7,2023-05-11 12:59:00,18.0,1.08,19.08,credit
2622,237,3698,6,2023-05-11 14:59:00,10.0,0.6,10.6,debit
2623,232,3700,13,2023-05-11 11:22:00,10.98,0.66,11.64,mobile
2624,232,3702,14,2023-05-11 16:21:00,28.48,1.71,30.19,credit
2625,69,3703,12,2023-05-11 11:11:00,10.0,0.6,10.6,mobile
2626,71,3704,11,2023-05-11 16:36:00,13.0,0.78,13.78,credit
2627,1,3705,6,2023-05-11 10:43:00,3.0,0.18,3.18,credit
2628,3,3706,6,2023-05-11 10:53:00,31.0,1.86,32.86,credit
2629,53,3707,7,2023-05-11 12:40:00,17.59,1.06,18.65,credit
2630,116,3708,3,2023-05-11 15:59:00,5.5,0.33,5.83,credit
2631,45,3711,11,2023-05-12 14:28:00,32.5,1.95,34.45,credit
2632,126,3713,5,2023-05-12 12:40:00,5.5,0.33,5.83,mobile
2633,84,3716,11,2023-05-12 14:22:00,5.5,0.33,5.83,mobile
2634,5,3718,4,2023-05-12 10:59:00,14.0,0.84,14.84,credit
2635,82,3720,12,2023-05-12 16:26:00,16.0,0.96,16.96,debit
2636,74,3721,4,2023-05-12 09:55:00,27.0,1.62,28.62,mobile
2637,56,3722,2,2023-05-12 15:16:00,21.21,1.27,22.48,credit
2638,88,3723,3,2023-05-13 11:26:00,5.5,0.33,5.83,credit
2639,149,3724,4,2023-05-13 10:28:00,7.02,0.42,7.44,credit
2640,166,3726,14,2023-05-13 16:26:00,8.76,0.53,9.29,mobile
2641,75,3727,11,2023-05-13 12:14:00,7.07,0.42,7.49,credit
2642,207,3728,6,2023-05-13 09:25:00,6.0,0.36,6.36,mobile
2643,5,3730,3,2023-05-13 10:18:00,7.0,0.42,7.42,mobile
2644,103,3731,7,2023-05-13 15:30:00,27.94,1.68,29.62,credit
2645,243,3733,5,2023-05-13 15:27:00,27.0,1.62,28.62,credit
2646,218,3734,10,2023-05-13 13:59:00,5.5,0.33,5.83,credit
2647,64,3735,3,2023-05-13 16:41:00,17.15,1.03,18.18,credit
2648,2,3736,6,2023-05-13 12:39:00,6.25,0.38,6.63,credit
2649,8,3737,2,2023-05-13 11:29:00,8.97,0.54,9.51,mobile
2650,207,3738,13,2023-05-13 13:45:00,5.0,0.3,5.3,mobile
2651,39,3740,13,2023-05-13 15:19:00,24.0,1.44,25.44,mobile
2652,217,3741,1,2023-05-13 12:59:00,9.03,0.54,9.57,debit
2653,73,3742,5,2023-05-13 14:59:00,6.0,0.36,6.36,debit
2654,165,3743,5,2023-05-13 12:15:00,12.5,0.75,13.25,credit
2655,75,3744,5,2023-05-13 12:35:00,12.57,0.75,13.32,credit
2656,47,3745,10,2023-05-13 16:52:00,33.0,1.98,34.98,debit
2657,238,3746,7,2023-05-13 10:51:00,15.34,0.92,16.26,mobile
2658,3,3747,13,2023-05-13 09:59:00,9.5,0.57,10.07,credit
2659,121,3748,7,2023-05-13 16:39:00,8.0,0.48,8.48,debit
2660,207,3749,10,2023-05-13 16:57:00,4.5,0.27,4.77,debit
2661,103,3750,1,2023-05-14 14:59:00,5.44,0.33,5.77,mobile
2662,35,3754,11,2023-05-14 10:59:00,30.0,1.8,31.8,credit
2663,125,3755,5,2023-05-14 14:29:00,17.39,1.04,18.43,mobile
2664,43,3757,7,2023-05-14 09:26:00,9.0,0.54,9.54,credit
2665,2,3759,6,2023-05-14 16:50:00,37.75,2.27,40.02,credit
2666,4,3760,10,2023-05-14 12:18:00,7.56,0.45,8.01,credit
2667,143,3761,5,2023-05-14 12:59:00,14.5,0.87,15.37,debit
2668,154,3764,4,2023-05-14 10:59:00,24.5,1.47,25.97,mobile
2669,2,3765,13,2023-05-14 13:27:00,5.75,0.34,6.09,debit
2670,148,3767,3,2023-05-14 09:38:00,9.5,0.57,10.07,mobile
2671,111,3768,11,2023-05-14 11:24:00,3.0,0.18,3.18,credit
2672,126,3769,14,2023-05-14 10:59:00,3.5,0.21,3.71,credit
2673,11,3770,6,2023-05-14 12:22:00,5.5,0.33,5.83,credit
2674,175,3773,10,2023-05-14 09:39:00,39.41,2.36,41.77,mobile
2675,77,3774,7,2023-05-14 13:59:00,7.0,0.42,7.42,debit
2676,160,3776,7,2023-05-14 13:59:00,8.0,0.48,8.48,credit
2677,236,3778,14,2023-05-15 15:59:00,16.0,0.96,16.96,mobile
2678,56,3779,14,2023-05-15 13:55:00,10.21,0.61,10.82,credit
2679,4,3784,4,2023-05-15 13:59:00,11.06,0.66,11.72,credit
2680,25,3785,11,2023-05-15 12:26:00,13.5,0.81,14.31,mobile
2681,59,3786,7,2023-05-15 12:59:00,19.6,1.18,20.78,mobile
2682,207,3787,11,2023-05-15 15:17:00,18.5,1.11,19.61,mobile
2683,73,3788,3,2023-05-15 14:59:00,10.0,0.6,10.6,debit
2684,126,3789,5,2023-05-16 09:57:00,3.5,0.21,3.71,credit
2685,179,3790,2,2023-05-16 15:58:00,19.61,1.18,20.79,credit
2686,2,3791,5,2023-05-16 15:43:00,7.75,0.46,8.21,debit
2687,71,3792,12,2023-05-16 13:23:00,4.0,0.24,4.24,credit
2688,183,3794,11,2023-05-16 14:23:00,3.0,0.18,3.18,credit
2689,189,3795,3,2023-05-16 09:51:00,18.5,1.11,19.61,debit
2690,2,3798,11,2023-05-16 11:59:00,14.25,0.85,15.1,debit
2691,165,3799,6,2023-05-16 16:59:00,19.0,1.14,20.14,credit
2692,234,3800,3,2023-05-16 11:25:00,7.3,0.44,7.74,credit
2693,204,3801,13,2023-05-16 13:44:00,4.0,0.24,4.24,mobile
2694,194,3802,3,2023-05-16 11:15:00,8.0,0.48,8.48,debit
