survey_id,customer_id,visit_id,survey_date,overall_satisfaction,likelihood_recommend,cleanliness_rating,staff_rating,cat_experience,food_quality,comments
2046,10,13938,2024-08-14,8,8,7,9,9,7.0,Great experience!
2047,217,13939,2024-08-14,10,9,8,7,10,6.0,Wish there were more cats available.
2048,180,13943,2024-08-14,5,7,8,7,6,6.0,
2049,211,13945,2024-08-14,6,7,9,8,6,6.0,
2050,233,13948,2024-08-15,6,6,7,8,5,8.0,My new favorite spot!
2051,86,13951,2024-08-15,7,8,7,8,8,7.0,Loved the cats!
2052,164,13953,2024-08-15,8,9,7,8,9,8.0,Loved the cats!
2053,125,13960,2024-08-15,5,5,10,8,8,6.0,Loved the cats!
2054,185,13973,2024-08-16,6,6,7,8,8,9.0,
2055,132,13977,2024-08-16,6,7,7,10,6,6.0,Loved the cats!
2056,124,13980,2024-08-17,6,6,7,6,7,8.0,Loved the cats!
2057,149,13988,2024-08-17,5,6,8,8,7,8.0,
2058,221,13990,2024-08-17,9,8,9,7,10,5.0,
2059,171,13991,2024-08-17,3,3,7,8,4,5.0,Wish there were more cats available.
2060,236,13997,2024-08-18,9,7,8,8,8,8.0,Will definitely come back.
2061,215,13999,2024-08-18,7,6,9,7,7,6.0,Relaxing atmosphere.
2062,4,14000,2024-08-18,7,7,8,7,7,8.0,The waffles were delicious.
2063,99,14018,2024-08-19,9,9,8,8,8,7.0,A bit crowded today.
2064,191,14022,2024-08-19,9,10,9,8,9,8.0,
2065,65,14024,2024-08-19,8,9,7,7,9,8.0,Will definitely come back.
2066,92,14025,2024-08-19,7,8,7,7,7,8.0,
2067,146,14027,2024-08-19,5,4,7,8,7,6.0,Cat yoga was amazing!
2068,59,14028,2024-08-19,4,3,7,7,4,8.0,My new favorite spot!
2069,134,14034,2024-08-20,6,5,9,7,7,9.0,The staff was so helpful.
2071,223,14046,2024-08-20,8,8,9,7,9,9.0,My new favorite spot!
2072,212,14050,2024-08-21,5,4,6,9,6,7.0,Would recommend to friends.
2073,171,14056,2024-08-21,6,6,7,6,6,6.0,Relaxing atmosphere.
2074,29,14059,2024-08-21,6,6,7,7,6,7.0,Coffee was excellent.
2075,37,14094,2024-08-23,6,6,8,8,8,6.0,
2076,2,14102,2024-08-24,8,9,7,6,9,5.0,Coffee was excellent.
2077,90,14107,2024-08-24,6,7,8,7,7,7.0,A bit crowded today.
2078,172,14116,2024-08-24,5,4,8,9,5,8.0,Great experience!
2079,87,14120,2024-08-25,5,5,9,8,4,6.0,
2080,204,14136,2024-08-26,7,7,8,8,6,6.0,
2081,136,14137,2024-08-26,5,5,7,8,8,7.0,Cat yoga was amazing!
2083,97,14141,2024-08-26,6,7,7,8,7,6.0,Perfect rainy day activity.
2084,53,14151,2024-08-26,4,5,7,7,5,7.0,
2085,218,14157,2024-08-27,6,5,6,7,5,7.0,
2086,244,14159,2024-08-27,10,10,7,8,9,7.0,
2087,213,14170,2024-08-28,7,6,6,8,9,7.0,Cat yoga was amazing!
2088,189,14175,2024-08-28,9,9,6,7,7,6.0,The staff was so helpful.
2089,150,14176,2024-08-28,8,10,8,7,10,7.0,Cat yoga was amazing!
2090,225,14177,2024-08-28,8,5,7,7,7,7.0,
2091,32,14178,2024-08-28,6,5,7,8,7,6.0,Cat yoga was amazing!
2092,74,14183,2024-08-28,9,10,8,7,9,,My new favorite spot!
2094,104,14186,2024-08-29,8,9,7,8,7,8.0,Cat yoga was amazing!
2095,46,14187,2024-08-29,5,5,6,8,5,5.0,
2096,171,14188,2024-08-29,6,6,7,8,4,,
2097,150,14189,2024-08-29,10,10,8,8,10,7.0,
2098,123,14204,2024-08-30,10,9,6,7,10,6.0,Will definitely come back.
2099,183,14210,2024-08-30,6,4,5,8,7,7.0,Wish there were more cats available.
2100,219,14222,2024-08-31,9,9,8,8,10,7.0,Great experience!
2101,49,14224,2024-08-31,5,7,8,7,5,8.0,
2102,122,14241,2024-09-01,8,10,8,8,8,,Would recommend to friends.
2103,185,14245,2024-09-01,5,4,7,7,4,6.0,A bit crowded today.
2104,145,14252,2024-09-01,9,10,8,8,10,,
2105,249,14256,2024-09-02,5,4,8,7,4,7.0,My new favorite spot!
2106,115,14257,2024-09-02,6,6,7,8,6,7.0,Coffee was excellent.
2107,78,14259,2024-09-02,7,7,9,8,8,8.0,
2108,205,14261,2024-09-02,8,8,7,9,8,7.0,Would recommend to friends.
2109,221,14266,2024-09-02,5,5,5,6,4,8.0,Best cat cafe in DC!
2110,115,14275,2024-09-03,7,8,9,7,8,8.0,Cat yoga was amazing!
2111,20,14278,2024-09-03,8,7,7,8,7,8.0,
2112,199,14294,2024-09-04,9,9,8,9,9,5.0,Would recommend to friends.
2113,144,14308,2024-09-05,6,7,9,7,6,6.0,Coffee was excellent.
2114,157,14323,2024-09-06,8,8,7,8,8,8.0,Will definitely come back.
2115,127,14330,2024-09-06,6,6,8,6,6,6.0,
2116,197,14336,2024-09-06,9,8,6,9,10,4.0,The staff was so helpful.
2117,40,14342,2024-09-07,4,4,7,6,4,6.0,My new favorite spot!
2118,128,14343,2024-09-07,6,7,8,7,6,8.0,
2119,169,14349,2024-09-07,9,10,8,8,10,8.0,
2120,247,14355,2024-09-07,4,5,8,7,7,6.0,Best cat cafe in DC!
2121,73,14358,2024-09-08,9,8,9,7,8,6.0,
2123,7,14370,2024-09-08,7,8,10,8,8,,
2124,183,14374,2024-09-08,9,7,8,7,7,7.0,My new favorite spot!
2125,114,14377,2024-09-09,7,7,6,9,9,6.0,Best cat cafe in DC!
2126,85,14388,2024-09-09,7,7,9,8,9,6.0,The waffles were delicious.
2127,161,14390,2024-09-09,7,8,7,8,9,8.0,Perfect rainy day activity.
2128,17,14391,2024-09-09,6,7,9,8,7,8.0,The waffles were delicious.
2129,90,14392,2024-09-10,6,8,6,7,7,6.0,
2130,145,14405,2024-09-10,7,8,6,9,8,8.0,The waffles were delicious.
2131,244,14406,2024-09-10,7,8,7,9,9,,
2132,154,14412,2024-09-11,8,8,9,7,7,7.0,Loved the cats!
2133,153,14414,2024-09-11,4,4,8,10,4,,A bit crowded today.
2135,122,14416,2024-09-11,7,7,7,9,8,9.0,
2136,144,14419,2024-09-11,7,5,7,7,7,8.0,My new favorite spot!
2137,6,14423,2024-09-11,4,4,6,8,6,7.0,
2138,109,14426,2024-09-12,8,8,8,8,9,6.0,My new favorite spot!
2139,208,14431,2024-09-12,8,8,7,8,8,5.0,The waffles were delicious.
2140,71,14434,2024-09-12,8,8,8,7,8,6.0,Will definitely come back.
2141,18,14436,2024-09-12,5,6,7,9,6,7.0,Loved the cats!
2142,207,14439,2024-09-12,8,9,6,7,10,7.0,My new favorite spot!
2143,149,14464,2024-09-14,8,8,7,8,6,8.0,Perfect rainy day activity.
2144,15,14465,2024-09-14,5,5,7,7,6,6.0,Great experience!
2145,192,14471,2024-09-14,8,8,8,7,6,8.0,Loved the cats!
2146,86,14473,2024-09-14,7,5,9,8,8,8.0,Perfect rainy day activity.
2147,65,14478,2024-09-15,8,8,8,9,8,6.0,
2148,38,14486,2024-09-15,6,5,7,7,6,8.0,
2149,205,14487,2024-09-15,8,8,7,6,8,9.0,
2150,141,14492,2024-09-15,6,5,8,8,6,7.0,
2151,28,14496,2024-09-16,8,7,7,8,7,7.0,
2152,80,14497,2024-09-16,7,7,7,8,6,7.0,
2153,137,14500,2024-09-16,6,8,9,9,7,7.0,Would recommend to friends.
2154,31,14501,2024-09-16,8,9,8,6,9,5.0,The waffles were delicious.
2155,209,14510,2024-09-16,6,6,6,7,8,9.0,A bit crowded today.
2157,196,14531,2024-09-18,6,6,8,8,5,6.0,The waffles were delicious.
2158,129,14536,2024-09-18,9,9,9,8,9,7.0,Will definitely come back.
2159,185,14551,2024-09-19,8,8,7,6,9,7.0,Relaxing atmosphere.
2160,18,14572,2024-09-20,5,5,7,8,8,7.0,Great experience!
2161,53,14574,2024-09-20,10,9,8,9,10,5.0,Best cat cafe in DC!
2162,183,14575,2024-09-20,8,7,10,7,10,7.0,
2163,116,14584,2024-09-21,6,5,7,7,6,7.0,The staff was so helpful.
2164,40,14588,2024-09-21,6,5,7,8,6,4.0,Cat yoga was amazing!
2165,99,14590,2024-09-21,7,8,8,8,7,7.0,
2166,146,14595,2024-09-21,5,5,6,8,5,8.0,
2167,61,14596,2024-09-21,6,6,7,8,5,10.0,
2168,156,14598,2024-09-22,8,8,9,8,5,7.0,Will definitely come back.
2169,11,14600,2024-09-22,6,8,7,7,8,7.0,
2170,36,14606,2024-09-22,7,5,8,8,7,7.0,My new favorite spot!
2171,75,14614,2024-09-22,6,8,8,8,8,6.0,
2172,172,14640,2024-09-24,8,8,6,8,7,5.0,
2173,38,14646,2024-09-24,5,7,6,8,8,8.0,
2174,170,14651,2024-09-25,6,4,7,9,5,9.0,
2093,77,14185,2024-08-28,6,6,7,8,7,6.0,
2175,143,14652,2024-09-25,5,8,7,6,7,7.0,Would recommend to friends.
2176,32,14655,2024-09-25,8,9,7,7,10,7.0,
2177,207,14656,2024-09-25,6,6,8,9,4,6.0,Wish there were more cats available.
2178,92,14660,2024-09-25,6,6,8,8,8,7.0,
2179,207,14663,2024-09-25,8,9,7,9,8,6.0,Best cat cafe in DC!
2180,50,14668,2024-09-26,6,7,7,7,6,6.0,A bit crowded today.
2181,136,14677,2024-09-26,6,6,6,8,6,6.0,
2183,240,14682,2024-09-26,9,7,8,9,8,8.0,Perfect rainy day activity.
2184,215,14700,2024-09-27,8,7,8,8,8,6.0,
2185,153,14706,2024-09-28,8,6,7,6,8,7.0,
2186,223,14714,2024-09-28,5,5,7,9,5,7.0,Will definitely come back.
2187,137,14720,2024-09-29,5,6,6,8,6,6.0,
2188,232,14721,2024-09-29,5,6,9,8,6,9.0,
2189,91,14731,2024-09-29,7,9,9,10,9,7.0,Cat yoga was amazing!
2190,209,14732,2024-09-29,6,5,6,8,6,7.0,Cat yoga was amazing!
2191,240,14740,2024-09-30,6,8,7,7,5,5.0,Relaxing atmosphere.
2192,49,14742,2024-09-30,5,5,8,8,6,,Cat yoga was amazing!
2193,106,14747,2024-09-30,3,2,7,7,3,8.0,Loved the cats!
2194,74,14748,2024-09-30,7,6,8,8,8,8.0,
2195,69,14752,2024-09-30,8,8,8,8,8,6.0,Cat yoga was amazing!
2196,181,14762,2024-10-01,4,5,8,7,4,8.0,Perfect rainy day activity.
2197,228,14771,2024-10-02,6,6,9,8,7,6.0,Coffee was excellent.
2198,160,14779,2024-10-02,7,7,9,7,8,7.0,Great experience!
2199,106,14782,2024-10-02,6,5,7,7,6,6.0,Will definitely come back.
2200,241,14788,2024-10-03,6,6,8,7,8,9.0,Loved the cats!
2201,241,14793,2024-10-03,6,6,8,9,4,7.0,
2202,243,14801,2024-10-03,7,7,10,7,8,7.0,
2203,133,14809,2024-10-04,7,6,7,8,7,7.0,
2204,123,14810,2024-10-04,6,7,6,7,9,5.0,Great experience!
2205,132,14812,2024-10-04,8,8,8,8,8,5.0,
2206,2,14819,2024-10-04,6,7,7,9,7,6.0,The waffles were delicious.
2207,211,14829,2024-10-05,5,5,7,8,5,9.0,Wish there were more cats available.
2208,203,14842,2024-10-06,4,5,8,8,5,6.0,Coffee was excellent.
2209,204,14858,2024-10-07,8,10,8,8,9,7.0,My new favorite spot!
2210,72,14862,2024-10-07,9,9,10,6,10,7.0,
2211,28,14867,2024-10-07,6,5,9,8,8,7.0,A bit crowded today.
2214,10,14876,2024-10-08,5,5,9,7,5,6.0,
2215,204,14877,2024-10-08,6,5,8,6,7,5.0,
2216,227,14880,2024-10-08,8,8,7,7,6,8.0,The waffles were delicious.
2217,211,14883,2024-10-08,6,5,6,8,6,7.0,
2218,100,14884,2024-10-08,7,7,6,9,7,9.0,
2219,194,14885,2024-10-08,5,5,8,7,3,8.0,Perfect rainy day activity.
2220,223,14887,2024-10-08,6,7,5,7,6,6.0,Best cat cafe in DC!
2221,119,14891,2024-10-09,7,6,6,8,9,8.0,
2222,210,14907,2024-10-10,5,6,10,7,4,8.0,Wish there were more cats available.
2223,155,14911,2024-10-10,7,7,9,9,6,,My new favorite spot!
2224,110,14913,2024-10-10,8,9,6,8,6,6.0,
2225,55,14916,2024-10-10,9,7,7,7,10,8.0,Cat yoga was amazing!
2226,229,14920,2024-10-10,9,8,8,8,9,8.0,Loved the cats!
2227,193,14923,2024-10-10,5,5,8,7,5,8.0,Would recommend to friends.
2228,51,14928,2024-10-11,7,7,10,8,9,6.0,
2229,194,14937,2024-10-11,7,7,8,9,7,8.0,The staff was so helpful.
2230,122,14944,2024-10-12,8,10,8,7,10,7.0,
2232,230,14953,2024-10-12,5,4,8,8,4,8.0,My new favorite spot!
2233,68,14970,2024-10-13,8,8,7,6,10,9.0,
2234,146,14972,2024-10-13,6,5,6,8,8,,The waffles were delicious.
2235,122,14980,2024-10-14,5,6,8,7,4,6.0,
2236,201,14982,2024-10-14,4,5,9,8,7,6.0,The waffles were delicious.
2237,190,14983,2024-10-14,7,8,8,7,7,7.0,Best cat cafe in DC!
2238,96,14986,2024-10-14,10,9,8,8,9,6.0,Cat yoga was amazing!
2239,182,14992,2024-10-14,5,4,8,9,6,,The waffles were delicious.
2240,3,14997,2024-10-15,4,5,5,7,5,8.0,
2241,95,14998,2024-10-15,8,9,7,7,8,6.0,Relaxing atmosphere.
2242,20,14999,2024-10-15,5,5,8,8,6,7.0,The waffles were delicious.
2243,31,15004,2024-10-15,4,6,7,8,5,6.0,
2244,68,15008,2024-10-15,6,6,9,7,5,6.0,
2245,238,15010,2024-10-16,4,4,6,7,3,6.0,Cat yoga was amazing!
2246,209,15024,2024-10-16,4,3,8,8,5,6.0,
2247,202,15028,2024-10-17,6,6,7,6,6,8.0,
2248,248,15030,2024-10-17,6,6,8,9,6,8.0,Best cat cafe in DC!
2249,167,15039,2024-10-17,6,6,7,7,8,7.0,
2250,32,15041,2024-10-17,7,4,8,8,7,7.0,Coffee was excellent.
2251,182,15050,2024-10-18,6,7,7,8,7,6.0,
2252,65,15051,2024-10-18,5,4,7,9,4,7.0,Great experience!
2253,8,15059,2024-10-18,7,8,7,8,8,8.0,Cat yoga was amazing!
2254,83,15077,2024-10-19,6,6,7,8,9,4.0,
2255,116,15092,2024-10-20,7,6,9,7,8,6.0,
2256,89,15094,2024-10-20,7,9,7,8,9,8.0,Coffee was excellent.
2257,128,15109,2024-10-21,6,8,7,8,9,7.0,Best cat cafe in DC!
2258,222,15122,2024-10-22,6,5,8,8,5,8.0,
2259,127,15125,2024-10-22,5,4,7,8,6,7.0,
2260,108,15127,2024-10-22,3,5,7,7,4,,
2261,244,15139,2024-10-23,5,6,8,8,8,6.0,A bit crowded today.
2262,146,15148,2024-10-24,7,7,9,8,6,6.0,My new favorite spot!
2263,224,15150,2024-10-24,6,7,6,8,7,6.0,
2264,59,15151,2024-10-24,6,4,7,6,8,6.0,Relaxing atmosphere.
2265,122,15165,2024-10-25,9,9,8,7,9,8.0,A bit crowded today.
2266,241,15169,2024-10-25,7,7,7,7,8,7.0,Coffee was excellent.
2182,142,14678,2024-09-26,9,9,6,8,10,8.0,
2267,155,15183,2024-10-26,7,7,7,7,7,7.0,Perfect rainy day activity.
2269,139,15202,2024-10-27,9,10,8,7,10,7.0,
2270,118,15207,2024-10-27,5,3,8,8,3,5.0,A bit crowded today.
2271,111,15221,2024-10-28,7,6,8,7,7,,Coffee was excellent.
2272,94,15223,2024-10-28,7,8,7,7,6,6.0,
2273,216,15243,2024-10-29,7,8,8,8,8,6.0,Would recommend to friends.
2274,166,15250,2024-10-29,7,5,6,8,7,8.0,
2275,208,15267,2024-10-30,5,6,7,8,8,7.0,The staff was so helpful.
2276,95,15273,2024-10-31,6,7,8,7,6,6.0,The staff was so helpful.
2277,60,15275,2024-10-31,7,7,8,8,9,6.0,Cat yoga was amazing!
2278,108,15310,2024-11-02,5,6,9,6,7,8.0,The staff was so helpful.
2279,3,15311,2024-11-02,10,9,7,8,7,7.0,A bit crowded today.
2280,91,15312,2024-11-02,4,3,9,8,4,,Wish there were more cats available.
2281,32,15317,2024-11-02,8,7,7,8,9,7.0,
2282,201,15332,2024-11-03,9,8,8,6,9,8.0,Cat yoga was amazing!
2283,1,15335,2024-11-03,3,2,9,7,4,8.0,Cat yoga was amazing!
2284,32,15341,2024-11-04,8,8,8,7,10,6.0,
2285,205,15353,2024-11-04,7,8,7,7,8,7.0,Perfect rainy day activity.
2286,43,15363,2024-11-05,8,8,7,8,9,6.0,Best cat cafe in DC!
2287,111,15381,2024-11-06,5,4,8,6,5,6.0,A bit crowded today.
2288,248,15394,2024-11-07,5,5,6,8,7,6.0,Will definitely come back.
2289,157,15397,2024-11-07,7,8,8,7,7,6.0,Best cat cafe in DC!
2290,212,15398,2024-11-07,6,6,7,8,7,8.0,
2291,245,15402,2024-11-07,7,8,7,8,8,7.0,Relaxing atmosphere.
2292,224,15409,2024-11-08,5,6,8,6,4,6.0,Perfect rainy day activity.
2293,34,15411,2024-11-08,5,4,8,7,3,,
2294,133,15434,2024-11-09,3,5,8,8,3,6.0,
2295,202,15439,2024-11-09,8,10,9,8,8,6.0,Wish there were more cats available.
2296,99,15449,2024-11-10,6,4,5,7,4,7.0,
2297,121,15460,2024-11-11,6,5,9,7,5,6.0,Relaxing atmosphere.
2298,217,15461,2024-11-11,9,7,6,7,10,6.0,
2299,183,15468,2024-11-11,4,4,6,8,4,7.0,
2300,14,15472,2024-11-11,7,7,8,6,9,5.0,
2301,82,15486,2024-11-12,6,7,7,7,7,7.0,A bit crowded today.
2302,5,15487,2024-11-12,9,9,6,6,8,9.0,
2303,233,15493,2024-11-13,7,8,8,8,7,9.0,Wish there were more cats available.
2304,51,15496,2024-11-13,8,7,7,8,8,6.0,A bit crowded today.
2305,152,15498,2024-11-13,6,6,8,7,5,6.0,Great experience!
2306,159,15499,2024-11-13,7,10,8,6,10,8.0,
2307,23,15500,2024-11-13,8,8,6,7,9,6.0,Relaxing atmosphere.
2308,240,15501,2024-11-13,6,6,7,8,6,,Coffee was excellent.
2309,6,15507,2024-11-13,5,7,8,8,6,6.0,My new favorite spot!
2310,55,15514,2024-11-14,8,9,7,9,9,7.0,Relaxing atmosphere.
2311,206,15540,2024-11-15,9,10,9,8,10,8.0,Loved the cats!
2312,139,15541,2024-11-15,6,8,6,7,7,6.0,Perfect rainy day activity.
2313,171,15545,2024-11-16,6,7,9,8,8,9.0,A bit crowded today.
2314,83,15547,2024-11-16,5,4,7,8,3,6.0,Cat yoga was amazing!
2315,136,15549,2024-11-16,7,6,9,8,6,7.0,
2316,231,15556,2024-11-16,8,8,7,8,9,7.0,
2317,72,15558,2024-11-16,8,8,5,8,8,6.0,
2318,115,15562,2024-11-17,6,6,7,7,7,8.0,A bit crowded today.
2319,158,15580,2024-11-18,7,7,6,8,8,10.0,Wish there were more cats available.
2320,166,15581,2024-11-18,5,5,6,7,5,6.0,Perfect rainy day activity.
2321,192,15588,2024-11-18,5,7,8,7,8,8.0,
2322,76,15590,2024-11-18,8,6,7,7,7,8.0,
2323,30,15601,2024-11-19,5,6,7,7,7,7.0,
2324,208,15605,2024-11-19,10,10,7,6,10,7.0,Wish there were more cats available.
2325,85,15607,2024-11-19,5,7,6,7,6,7.0,The staff was so helpful.
2326,68,15614,2024-11-20,7,7,9,7,10,7.0,My new favorite spot!
2327,36,15623,2024-11-20,7,6,8,9,9,8.0,Coffee was excellent.
2328,238,15628,2024-11-21,6,6,10,7,6,8.0,
2329,13,15633,2024-11-21,8,10,9,8,10,6.0,
2330,99,15643,2024-11-21,3,3,6,9,4,6.0,A bit crowded today.
2331,181,15648,2024-11-22,6,4,7,9,5,7.0,
2332,206,15652,2024-11-22,3,4,9,6,5,9.0,
2333,210,15655,2024-11-22,5,7,7,6,5,7.0,My new favorite spot!
2335,121,15676,2024-11-23,6,5,8,7,7,9.0,Best cat cafe in DC!
2336,150,15677,2024-11-23,7,6,9,7,8,9.0,The waffles were delicious.
2337,173,15680,2024-11-24,7,7,9,8,5,7.0,The staff was so helpful.
2338,203,15682,2024-11-24,6,5,8,7,7,9.0,Coffee was excellent.
2339,184,15683,2024-11-24,8,9,5,9,8,7.0,
2340,6,15685,2024-11-24,2,3,8,7,4,8.0,
2341,108,15695,2024-11-24,9,9,7,8,9,7.0,
2342,31,15700,2024-11-25,8,7,10,8,9,7.0,A bit crowded today.
2343,51,15706,2024-11-25,7,8,7,9,7,7.0,The staff was so helpful.
2344,19,15721,2024-11-26,7,8,7,7,7,7.0,Wish there were more cats available.
2345,83,15729,2024-11-26,5,5,8,8,7,7.0,The staff was so helpful.
2346,158,15733,2024-11-27,5,4,7,7,5,5.0,A bit crowded today.
2347,149,15748,2024-11-27,3,4,7,7,4,10.0,
2348,205,15751,2024-11-28,6,5,7,7,6,8.0,Cat yoga was amazing!
2349,219,15756,2024-11-28,10,9,6,7,10,7.0,The staff was so helpful.
2350,90,15766,2024-11-29,3,4,7,8,5,8.0,
2351,131,15771,2024-11-29,8,9,7,9,8,8.0,
2352,128,15784,2024-11-30,4,4,9,7,6,6.0,Will definitely come back.
2353,183,15791,2024-11-30,9,8,9,8,8,,
2354,117,15800,2024-12-01,8,10,9,6,9,8.0,Coffee was excellent.
2355,87,15801,2024-12-01,7,7,7,8,7,7.0,My new favorite spot!
2356,199,15813,2024-12-01,7,8,6,7,10,5.0,
2357,221,15814,2024-12-01,7,8,8,7,6,6.0,Loved the cats!
2358,181,15815,2024-12-01,9,8,7,7,10,8.0,
2359,247,15843,2024-12-03,7,8,8,8,7,7.0,Loved the cats!
2360,191,15849,2024-12-03,7,6,8,8,6,6.0,
2361,66,15885,2024-12-05,5,5,7,8,6,7.0,Loved the cats!
2362,205,15886,2024-12-06,7,7,8,9,6,8.0,A bit crowded today.
2363,143,15892,2024-12-06,9,7,6,7,8,8.0,
2365,197,15903,2024-12-07,6,5,7,7,7,8.0,Wish there were more cats available.
2366,107,15905,2024-12-07,8,9,9,9,8,8.0,My new favorite spot!
2367,217,15913,2024-12-07,7,7,6,8,7,10.0,
2368,41,15918,2024-12-07,5,5,8,8,7,6.0,Relaxing atmosphere.
2369,142,15933,2024-12-08,7,6,7,7,7,8.0,Wish there were more cats available.
2370,125,15935,2024-12-08,4,3,8,7,4,6.0,Wish there were more cats available.
2371,236,15937,2024-12-09,6,5,8,7,7,6.0,
2372,174,15948,2024-12-09,6,6,6,9,8,,My new favorite spot!
2373,201,15955,2024-12-10,6,6,9,7,6,7.0,Would recommend to friends.
2374,148,15956,2024-12-10,9,9,9,9,8,7.0,
2375,179,15963,2024-12-10,7,7,7,9,7,,
2376,11,15964,2024-12-10,7,7,8,8,6,6.0,
2377,14,15971,2024-12-10,10,9,9,7,10,6.0,
2378,196,15973,2024-12-11,7,7,6,10,7,,Will definitely come back.
2379,238,15978,2024-12-11,5,4,7,8,3,8.0,
2380,91,15981,2024-12-11,10,9,10,7,7,9.0,Wish there were more cats available.
2381,85,15982,2024-12-11,6,7,8,7,5,9.0,
2382,121,15987,2024-12-11,6,5,7,9,6,8.0,Would recommend to friends.
2383,185,15990,2024-12-12,8,9,7,8,10,5.0,
2384,202,16005,2024-12-12,9,8,7,8,8,6.0,
2385,213,16006,2024-12-13,7,7,7,8,10,7.0,Cat yoga was amazing!
2386,228,16011,2024-12-13,8,8,6,9,10,9.0,
2387,26,16013,2024-12-13,8,7,8,8,7,,Cat yoga was amazing!
2388,87,16017,2024-12-13,9,9,9,9,9,6.0,Best cat cafe in DC!
2389,82,16019,2024-12-13,8,7,6,7,7,9.0,Wish there were more cats available.
2390,229,16025,2024-12-14,8,7,6,7,7,8.0,Would recommend to friends.
2391,60,16031,2024-12-14,7,7,7,7,6,8.0,Great experience!
2392,161,16038,2024-12-14,7,6,7,7,7,6.0,Will definitely come back.
2393,226,16039,2024-12-14,6,6,8,8,7,5.0,Wish there were more cats available.
2395,247,16048,2024-12-15,8,7,6,6,8,8.0,Would recommend to friends.
2396,160,16071,2024-12-16,6,5,8,7,8,5.0,
2397,41,16075,2024-12-17,6,6,7,8,7,7.0,Coffee was excellent.
2398,70,16084,2024-12-17,8,9,8,7,8,,Wish there were more cats available.
2399,244,16087,2024-12-17,4,5,6,7,5,,The waffles were delicious.
2400,78,16100,2024-12-18,8,7,8,8,8,9.0,Would recommend to friends.
2401,209,16109,2024-12-19,6,5,6,9,5,7.0,Loved the cats!
2402,150,16129,2024-12-20,6,7,6,7,6,6.0,The staff was so helpful.
2403,110,16130,2024-12-20,6,6,8,8,5,7.0,Coffee was excellent.
2404,10,16131,2024-12-20,6,4,8,7,5,,Best cat cafe in DC!
2405,126,16136,2024-12-20,5,6,8,8,6,6.0,Will definitely come back.
2406,57,16138,2024-12-20,8,7,7,7,7,7.0,Perfect rainy day activity.
2407,231,16144,2024-12-21,6,6,8,7,5,7.0,Loved the cats!
2408,184,16158,2024-12-21,6,6,8,9,6,7.0,Would recommend to friends.
2409,99,16167,2024-12-22,4,5,7,8,5,7.0,
2411,152,16175,2024-12-22,6,8,6,8,9,6.0,My new favorite spot!
2412,202,16179,2024-12-23,5,6,9,7,6,8.0,
2413,232,16184,2024-12-23,6,6,6,6,7,8.0,Would recommend to friends.
2414,66,16191,2024-12-23,6,7,8,8,6,5.0,Coffee was excellent.
2415,183,16209,2024-12-24,6,7,6,9,7,7.0,Great experience!
2416,132,16210,2024-12-24,9,10,9,8,9,,Best cat cafe in DC!
2417,115,16229,2024-12-26,10,10,7,8,10,5.0,Great experience!
2418,175,16244,2024-12-26,9,9,7,7,9,7.0,Great experience!
2419,100,16249,2024-12-27,7,8,8,6,8,7.0,My new favorite spot!
2420,107,16250,2024-12-27,6,4,7,10,6,8.0,
2421,155,16252,2024-12-27,8,7,7,7,9,8.0,Wish there were more cats available.
2422,120,16259,2024-12-27,8,7,8,9,8,6.0,The waffles were delicious.
2423,18,16263,2024-12-27,6,7,7,6,6,6.0,Great experience!
2424,23,16266,2024-12-28,10,10,8,7,10,6.0,The staff was so helpful.
2425,49,16271,2024-12-28,10,10,8,10,9,7.0,
2426,61,16279,2024-12-28,9,9,7,8,9,7.0,
2427,4,16280,2024-12-28,8,9,9,8,7,7.0,
2428,44,16289,2024-12-29,5,6,6,8,7,8.0,
2429,161,16293,2024-12-29,5,5,8,9,6,6.0,Best cat cafe in DC!
2430,198,16306,2024-12-30,6,6,10,8,7,8.0,Coffee was excellent.
2431,240,16311,2024-12-30,5,5,7,7,9,9.0,Loved the cats!
2432,132,16312,2024-12-30,9,9,8,9,10,6.0,Wish there were more cats available.
2433,147,16320,2024-12-31,5,4,8,7,4,6.0,Coffee was excellent.
2434,214,16326,2024-12-31,5,4,8,8,6,8.0,A bit crowded today.
2435,244,16328,2024-12-31,7,8,9,8,9,7.0,My new favorite spot!
2436,95,16333,2025-01-01,6,7,7,8,5,6.0,My new favorite spot!
2437,98,16338,2025-01-01,8,9,8,7,8,,Loved the cats!
2438,222,16344,2025-01-01,8,8,6,7,8,6.0,Coffee was excellent.
2439,163,16348,2025-01-01,4,2,8,7,3,6.0,Coffee was excellent.
2440,67,16357,2025-01-02,5,6,7,8,5,8.0,
2441,67,16364,2025-01-02,7,8,7,9,8,9.0,My new favorite spot!
2442,51,16366,2025-01-02,8,8,7,8,10,6.0,
2443,14,16369,2025-01-03,5,3,7,7,4,5.0,Wish there were more cats available.
2444,69,16371,2025-01-03,6,7,7,8,8,7.0,
2445,46,16375,2025-01-03,6,5,9,7,7,6.0,Coffee was excellent.
2446,141,16381,2025-01-03,7,9,9,8,9,8.0,Will definitely come back.
2447,123,16382,2025-01-03,8,9,8,7,9,6.0,A bit crowded today.
2448,14,16383,2025-01-03,5,6,7,8,8,7.0,The staff was so helpful.
2449,89,16392,2025-01-04,6,4,7,7,6,,
2450,43,16399,2025-01-04,6,7,8,8,7,7.0,Wish there were more cats available.
