interaction_id,visit_id,cat_id,type_id,duration_mins,staff_id,start_time,notes
9367,5603,42,4,49,14,10:58:00,
9368,5603,24,2,23,6,10:24:00,
9369,5604,1,1,34,10,11:11:00,
9370,5604,8,2,26,14,11:36:00,
9371,5604,44,6,8,6,12:31:00,
9372,5605,24,6,16,4,12:29:00,
9373,5606,49,1,8,14,18:01:00,
9374,5606,10,7,28,12,17:55:00,
9375,5607,23,6,32,14,14:23:00,
9376,5607,55,2,38,4,13:54:00,
9377,5608,65,4,24,3,10:45:00,
9378,5608,49,2,18,1,10:08:00,
9379,5608,61,2,39,4,09:31:00,
9380,5609,48,1,25,2,18:25:00,
9381,5610,29,2,32,1,14:51:00,
9382,5610,49,3,20,5,14:53:00,
9383,5611,39,4,28,5,16:00:00,
9384,5611,6,5,27,4,16:41:00,
9385,5612,34,2,18,6,11:11:00,
9386,5612,61,6,17,7,11:54:00,
9387,5613,59,1,15,1,15:47:00,
9388,5613,65,7,34,1,16:08:00,
9389,5614,64,2,28,3,11:41:00,
9390,5614,20,6,30,6,13:27:00,
9391,5614,68,1,36,1,12:33:00,
9392,5615,5,3,36,7,13:42:00,
9393,5616,10,5,33,14,10:57:00,
9394,5616,43,1,35,11,10:42:00,
9395,5617,8,6,28,4,09:39:00,
9396,5617,61,7,20,5,09:58:00,
9397,5618,43,2,28,2,10:13:00,
9398,5618,1,5,30,11,10:33:00,
9399,5618,72,7,28,14,10:53:00,
9400,5619,61,2,20,7,15:50:00,
9401,5619,44,4,17,11,15:55:00,
9402,5620,44,5,6,6,11:24:00,
9403,5621,23,6,22,12,15:32:00,
9404,5622,1,1,28,6,16:13:00,
9405,5623,65,5,29,2,13:43:00,
9406,5623,44,7,18,10,13:35:00,
9407,5624,61,4,27,6,17:40:00,
9408,5624,62,6,23,14,17:57:00,
9409,5625,56,7,24,10,16:36:00,
9410,5625,53,7,28,7,16:22:00,
9411,5626,62,4,23,7,10:02:00,
9412,5627,68,4,25,4,11:00:00,
9413,5627,55,4,28,12,10:58:00,
9414,5627,53,6,23,3,11:27:00,
9415,5628,24,8,33,12,17:15:00,
9416,5628,61,8,36,5,17:02:00,
9417,5629,62,1,27,14,11:27:00,
9418,5630,71,5,27,1,12:29:00,
9419,5630,53,5,32,7,12:27:00,
9420,5631,8,1,32,13,11:29:00,
9421,5631,68,3,34,14,11:42:00,
9422,5631,31,5,21,11,11:02:00,
9423,5632,1,2,26,3,14:34:00,
9424,5632,6,8,39,6,14:11:00,
9425,5633,69,1,34,6,15:01:00,
9426,5633,65,3,20,2,15:15:00,
9427,5634,9,3,26,5,09:54:00,
9428,5635,9,6,19,13,14:11:00,
9429,5635,34,2,15,11,14:10:00,
9430,5635,55,7,15,10,14:22:00,
9431,5636,5,7,31,10,14:44:00,
9432,5637,49,6,28,5,13:23:00,
9433,5637,43,1,33,1,13:26:00,
9434,5638,6,2,33,11,16:26:00,
9435,5638,43,6,31,7,16:22:00,
9436,5639,56,4,22,4,15:40:00,
9437,5639,5,1,37,13,16:18:00,
9438,5640,8,7,20,14,13:22:00,
9439,5640,48,8,16,14,12:57:00,
9440,5641,50,3,29,4,10:15:00,
9441,5642,29,6,32,11,12:50:00,
9442,5642,62,2,14,6,12:36:00,
9443,5643,1,6,20,10,12:42:00,
9444,5643,6,5,32,7,11:44:00,
9445,5644,65,7,42,13,10:08:00,
9446,5644,43,1,35,13,10:22:00,
9447,5644,68,2,26,6,10:15:00,
9448,5645,5,4,45,13,13:08:00,
9449,5646,11,6,9,1,11:56:00,
9450,5646,48,8,13,5,11:11:00,
9451,5647,65,1,33,6,12:03:00,
9452,5647,53,4,29,1,10:24:00,
9453,5648,71,8,23,5,18:17:00,
9454,5648,72,3,32,12,17:32:00,
9455,5648,62,8,32,10,18:07:00,
9456,5649,24,7,26,5,17:00:00,
9457,5649,68,4,30,13,16:58:00,
9458,5650,7,4,39,11,10:05:00,
9459,5651,42,3,29,6,16:06:00,
9460,5651,65,7,29,1,17:45:00,
9461,5652,44,6,23,1,17:02:00,
9462,5653,42,5,33,14,16:27:00,
9463,5654,59,5,16,1,11:48:00,
9464,5654,10,5,24,11,11:26:00,
9465,5654,55,2,25,6,11:20:00,
9466,5655,49,8,16,10,10:21:00,
9467,5655,29,6,7,13,10:17:00,
9468,5655,24,6,24,1,10:10:00,
9469,5656,9,7,39,2,14:34:00,
9470,5656,55,4,24,10,14:26:00,
9471,5657,10,1,33,6,11:02:00,
9472,5658,53,7,24,4,10:16:00,
9473,5659,34,3,39,2,09:58:00,
9474,5660,59,8,38,5,10:38:00,
9475,5660,50,5,28,13,11:29:00,
9476,5661,53,3,13,11,16:25:00,
9477,5661,59,1,31,4,16:19:00,
9478,5662,59,5,17,13,11:00:00,
9479,5662,42,2,53,14,10:09:00,
9480,5663,19,4,24,11,10:20:00,
9481,5663,64,8,32,11,10:36:00,
9482,5663,69,7,34,10,10:44:00,
9483,5664,49,5,23,1,14:37:00,
9484,5664,54,2,29,6,14:31:00,
9485,5664,59,7,34,1,15:34:00,
9486,5665,48,5,14,11,12:30:00,
9487,5665,11,1,31,11,12:14:00,
9488,5666,6,3,28,11,15:35:00,
9489,5666,64,2,34,1,15:27:00,
9490,5666,54,1,39,13,15:29:00,
9491,5667,59,5,21,4,13:59:00,
9492,5667,54,7,30,12,14:00:00,
9493,5668,24,6,21,4,17:10:00,
9494,5669,24,4,31,1,12:10:00,
9495,5670,20,6,40,13,17:35:00,
9496,5671,34,1,24,7,10:54:00,
9497,5671,48,8,30,10,10:57:00,
9498,5672,49,7,31,2,17:25:00,
9499,5673,48,7,23,10,12:36:00,
9500,5673,31,5,37,14,12:47:00,
9501,5674,50,2,22,13,11:49:00,
9502,5674,10,2,20,3,11:41:00,
9503,5675,55,8,23,6,13:11:00,
9504,5676,49,4,21,2,17:28:00,
9505,5677,68,8,33,5,10:07:00,
9506,5678,69,2,23,2,14:11:00,
9507,5678,42,3,41,13,13:59:00,
9508,5679,49,7,25,2,12:22:00,
9509,5679,9,8,32,10,12:19:00,
9510,5680,9,4,34,4,13:20:00,
9511,5681,43,1,25,6,10:28:00,
9512,5682,55,8,26,13,10:41:00,
9513,5682,9,5,23,11,10:21:00,
9514,5682,7,3,32,4,10:15:00,
9515,5683,50,2,40,13,11:51:00,
9516,5684,19,8,43,4,16:58:00,
9517,5684,24,5,45,11,16:51:00,
9518,5684,56,2,34,12,17:55:00,
9519,5685,23,6,28,6,16:45:00,
9520,5685,43,3,46,7,16:11:00,
9521,5685,20,2,40,13,16:30:00,
9522,5686,23,4,30,7,16:01:00,
9523,5686,50,5,32,2,16:19:00,
9524,5686,69,7,28,13,16:12:00,
9525,5687,19,3,19,3,11:14:00,
9526,5688,9,1,13,13,12:49:00,
9527,5688,34,7,33,14,12:23:00,
9528,5689,7,8,35,1,17:52:00,
9529,5690,11,6,22,2,10:37:00,
9530,5690,24,1,34,4,11:00:00,
9531,5691,59,3,34,7,16:25:00,
9532,5691,19,4,27,14,16:03:00,
9533,5692,71,1,29,5,15:14:00,
9534,5692,59,7,30,13,15:09:00,
9535,5693,71,2,35,10,11:35:00,
9536,5693,56,1,33,13,12:05:00,
9537,5693,62,5,25,3,11:01:00,
9538,5694,71,8,16,12,16:00:00,
9539,5694,59,8,33,2,15:40:00,
9540,5694,44,6,25,10,14:57:00,
9541,5695,49,3,23,2,12:30:00,
9542,5696,71,3,20,11,15:58:00,
9543,5696,19,3,31,11,15:05:00,
9544,5697,50,5,29,1,15:31:00,
9545,5698,10,7,19,12,17:03:00,
9546,5699,8,8,37,13,10:08:00,
9547,5699,20,6,28,7,09:41:00,
9548,5700,61,4,33,4,11:43:00,
9549,5700,56,5,29,2,12:11:00,
9550,5701,50,6,31,13,15:51:00,
9551,5702,24,8,33,4,15:05:00,
9552,5702,59,2,43,3,14:54:00,
9553,5703,65,2,20,10,12:48:00,
9554,5704,11,4,32,7,15:15:00,
9555,5704,39,2,30,10,15:25:00,
9556,5704,65,4,33,1,14:51:00,
9557,5705,53,1,39,11,14:25:00,
9558,5705,62,7,23,2,14:51:00,
9559,5706,65,4,25,1,11:31:00,
9560,5707,23,6,32,12,17:19:00,
9561,5707,19,8,26,14,17:29:00,
9562,5708,11,5,30,4,15:48:00,
9563,5708,68,8,40,6,16:44:00,
9564,5708,19,6,32,12,15:42:00,
9565,5709,1,3,30,14,14:47:00,
9566,5710,20,6,20,6,11:55:00,
9567,5710,68,4,22,13,12:33:00,
9568,5710,59,5,18,14,12:01:00,
9569,5711,59,6,14,12,14:30:00,
9570,5711,65,4,34,11,15:55:00,
9571,5712,9,4,15,12,12:35:00,
9572,5713,56,8,30,5,15:47:00,
9573,5714,34,4,27,5,09:53:00,
9574,5714,69,7,50,12,10:42:00,
9575,5715,65,5,21,12,10:19:00,
9576,5715,10,5,32,3,09:56:00,
9577,5715,9,4,20,11,10:41:00,
9578,5716,44,5,15,3,14:11:00,
9579,5717,9,8,30,14,10:04:00,
9580,5717,62,8,24,3,10:12:00,
9581,5717,19,6,30,2,10:13:00,
9582,5718,64,7,35,5,10:31:00,
9583,5718,9,6,26,5,11:01:00,
9584,5719,49,8,22,10,11:24:00,
9585,5719,56,6,36,12,12:33:00,
9586,5720,55,4,25,3,16:59:00,
9587,5721,62,7,30,7,16:36:00,
9588,5722,56,3,36,1,12:29:00,
9589,5723,29,4,24,1,15:11:00,
9590,5723,42,3,31,4,15:22:00,
9591,5724,54,6,43,12,13:49:00,
9592,5725,9,3,32,10,12:21:00,
9593,5726,62,8,29,2,10:07:00,
9594,5726,43,3,36,4,10:30:00,
9595,5726,42,2,29,3,10:29:00,
9596,5727,68,4,6,11,12:51:00,
9597,5728,20,3,20,7,10:02:00,
9598,5729,71,2,5,10,10:27:00,
9599,5730,31,4,29,1,10:52:00,
9600,5730,29,8,20,11,11:30:00,
9601,5730,1,1,31,2,11:12:00,
9602,5731,53,7,27,12,11:30:00,
9603,5731,9,2,29,11,10:54:00,
9604,5732,72,7,29,4,10:24:00,
9605,5732,23,1,45,2,10:08:00,
9606,5733,50,2,29,7,17:10:00,
9607,5733,65,2,32,11,17:33:00,
9608,5734,19,8,14,2,12:16:00,
9609,5734,64,6,22,7,11:47:00,
9610,5735,23,2,43,12,12:58:00,
9611,5735,48,5,28,10,12:34:00,
9612,5736,55,7,28,5,17:15:00,
9613,5736,1,5,35,7,17:42:00,
9614,5737,68,2,28,2,18:36:00,
9615,5738,24,4,35,14,17:38:00,
9616,5739,65,6,31,4,14:46:00,
9617,5739,59,1,27,1,14:55:00,
9618,5739,19,1,24,6,14:59:00,
9619,5740,19,8,42,5,10:55:00,
9620,5740,29,1,29,6,10:13:00,
9621,5741,8,2,19,3,16:52:00,
9622,5742,68,2,30,4,15:07:00,
9623,5742,56,1,23,4,14:53:00,
9624,5743,59,2,27,13,13:37:00,
9625,5743,9,3,28,11,13:21:00,
9626,5744,9,1,14,5,13:25:00,
9627,5745,19,3,37,5,09:07:00,
9628,5746,48,2,32,3,15:53:00,
9629,5747,34,6,38,11,14:09:00,
9630,5748,42,2,32,1,10:48:00,
9631,5749,65,5,39,2,12:51:00,
9632,5749,50,4,39,13,13:16:00,
9633,5750,23,1,35,5,17:01:00,
9634,5751,23,2,28,4,11:39:00,
9635,5751,44,3,21,4,10:32:00,
9636,5751,53,8,19,7,11:23:00,
9637,5752,49,4,17,4,16:34:00,
9638,5753,55,2,22,11,15:07:00,
9639,5753,19,4,35,7,15:01:00,
9640,5754,1,5,25,13,11:11:00,
9641,5754,44,1,18,12,10:39:00,
9642,5755,69,5,29,3,16:19:00,
9643,5755,24,3,31,14,16:38:00,
9644,5756,49,6,5,14,16:51:00,
9645,5757,69,7,23,2,15:27:00,
9646,5757,1,2,29,7,16:17:00,
9647,5758,49,6,6,10,12:42:00,
9648,5759,55,3,30,11,12:25:00,
9649,5759,53,3,19,3,12:44:00,
9650,5760,54,5,20,12,10:11:00,
9651,5760,23,2,39,12,10:06:00,
9652,5761,62,6,17,1,10:29:00,
9653,5761,53,1,34,6,11:23:00,
9654,5761,71,5,10,12,10:23:00,
9655,5762,31,8,27,10,14:24:00,
9656,5763,64,3,15,2,10:10:00,
9657,5764,64,2,21,4,10:17:00,
9658,5764,43,4,24,4,10:13:00,
9659,5764,9,8,39,6,10:20:00,
9660,5765,61,6,32,4,17:49:00,
9661,5765,72,2,23,10,18:34:00,
9662,5765,49,1,36,4,17:36:00,
9663,5766,31,1,22,10,09:36:00,
9664,5766,24,2,32,12,09:39:00,
9665,5767,8,7,37,5,16:59:00,
9666,5767,43,1,32,5,16:56:00,
9667,5768,59,2,25,10,11:48:00,
9668,5768,68,6,27,7,10:52:00,
9669,5769,23,4,16,14,16:11:00,
9670,5769,8,5,32,1,14:40:00,
9671,5770,48,5,33,1,11:05:00,
9672,5771,72,6,29,13,13:08:00,
9673,5771,62,1,43,7,12:51:00,
9674,5772,62,5,37,12,14:50:00,
9675,5772,69,3,41,14,14:54:00,
9676,5773,49,5,17,12,13:31:00,
9677,5773,34,2,38,1,13:43:00,
9678,5774,5,6,42,14,12:42:00,
9679,5774,48,7,45,2,12:41:00,
9680,5775,11,5,26,13,10:22:00,
9681,5776,42,4,51,1,15:15:00,
9682,5776,50,5,37,13,15:22:00,
9683,5777,65,3,28,12,16:26:00,
9684,5778,48,6,17,4,17:49:00,
9685,5779,34,4,42,11,12:36:00,
9686,5780,71,5,29,11,13:09:00,
9687,5780,9,7,33,11,12:39:00,
9688,5781,62,2,26,6,11:17:00,
9689,5781,5,1,36,4,10:54:00,
9690,5782,39,8,14,13,14:10:00,
9691,5783,8,4,31,5,16:37:00,
9692,5784,56,8,24,6,16:38:00,
9693,5784,44,6,19,5,16:48:00,
9694,5785,72,6,32,3,09:52:00,
9695,5786,64,8,32,1,12:36:00,
9696,5786,9,7,41,5,13:27:00,
9697,5787,8,3,46,6,10:57:00,
9698,5787,64,8,17,1,10:39:00,
9699,5788,1,7,13,14,10:21:00,
9700,5789,53,1,34,4,11:58:00,
9701,5790,43,5,34,11,12:21:00,
9702,5790,29,3,37,5,12:54:00,
9703,5791,11,7,16,6,09:24:00,
9704,5791,9,7,29,13,09:12:00,
9705,5791,55,3,29,4,09:18:00,
9706,5792,23,3,25,12,11:28:00,
9707,5793,8,8,17,12,12:27:00,
9708,5793,55,5,31,2,12:28:00,
9709,5793,65,4,41,13,12:54:00,
9710,5794,68,5,24,1,13:39:00,
9711,5794,5,4,45,5,12:07:00,
9712,5795,69,6,27,10,17:12:00,
9713,5796,56,6,35,14,10:45:00,
9714,5797,71,3,8,13,10:29:00,
9715,5797,10,8,44,5,10:26:00,
9716,5798,24,3,24,14,17:56:00,
9717,5798,8,5,50,4,17:15:00,
9718,5799,64,1,22,7,16:37:00,
9719,5799,73,6,21,3,16:57:00,
9720,5800,50,6,21,1,11:53:00,
9721,5801,31,1,34,1,11:11:00,
9722,5801,65,5,14,13,10:51:00,
9723,5802,69,4,35,2,09:08:00,
9724,5802,9,2,34,4,09:40:00,
9725,5803,48,5,24,10,12:23:00,
9726,5803,24,4,35,11,13:03:00,
9727,5804,68,2,27,12,10:33:00,
9728,5804,9,1,29,1,10:28:00,
9729,5805,72,7,34,6,14:43:00,
9730,5806,56,7,33,10,13:50:00,
9731,5807,39,2,25,11,12:41:00,
9732,5807,53,7,10,11,12:40:00,
9733,5808,1,4,25,5,13:25:00,
9734,5808,9,6,28,10,12:13:00,
9735,5809,62,7,14,11,10:33:00,
9736,5810,19,3,14,14,12:28:00,
9737,5810,11,8,37,13,11:56:00,
9738,5810,43,3,57,13,12:10:00,
9739,5811,34,5,28,11,15:23:00,
9740,5812,34,4,42,4,16:37:00,
9741,5812,23,5,24,10,16:16:00,
9742,5813,9,2,32,10,12:14:00,
9743,5813,31,7,23,11,12:23:00,
9744,5814,31,3,36,10,17:53:00,
9745,5814,72,6,25,1,17:47:00,
9746,5815,53,5,15,14,10:03:00,
9747,5815,5,6,39,4,10:22:00,
9748,5815,31,7,30,10,10:41:00,
9749,5816,56,4,41,2,14:52:00,
9750,5817,71,5,20,7,15:31:00,
9751,5817,11,5,31,11,15:45:00,
9752,5818,9,3,15,13,18:05:00,
9753,5818,54,7,30,10,17:49:00,
9754,5818,73,3,34,7,18:24:00,
9755,5819,55,6,36,5,11:29:00,
9756,5820,65,3,22,3,13:47:00,
9757,5820,20,5,39,7,14:01:00,
9758,5820,68,7,19,4,13:47:00,
9759,5821,8,3,42,14,11:06:00,
9760,5822,8,3,30,2,09:41:00,
9761,5823,34,6,31,13,16:34:00,
9762,5823,61,4,24,1,15:26:00,
9763,5823,20,5,38,6,16:34:00,
9764,5824,5,8,19,3,15:25:00,
9765,5825,20,1,30,11,10:39:00,
9766,5826,44,3,5,4,14:42:00,
9767,5827,72,7,15,12,12:30:00,
9768,5827,62,7,28,6,11:23:00,
9769,5828,71,1,25,6,14:56:00,
9770,5828,19,6,34,5,14:34:00,
9771,5829,73,6,20,12,13:39:00,
9772,5829,42,7,42,1,13:41:00,
9773,5830,62,4,37,13,16:14:00,
9774,5831,65,3,30,7,17:03:00,
9775,5832,56,4,43,6,12:21:00,
9776,5832,29,5,25,2,12:36:00,
9777,5833,42,6,32,3,15:39:00,
9778,5833,64,6,31,4,15:43:00,
9779,5834,1,7,27,10,13:24:00,
9780,5835,11,2,22,14,09:49:00,
9781,5835,65,1,24,10,10:11:00,
9782,5835,64,8,44,11,09:59:00,
9783,5836,31,7,24,6,10:24:00,
9784,5837,54,2,17,1,11:52:00,
9785,5837,20,5,34,10,11:26:00,
9786,5837,65,6,31,14,11:20:00,
9787,5838,53,8,11,13,16:24:00,
9788,5838,10,8,26,11,16:31:00,
9789,5839,56,6,37,11,13:26:00,
9790,5840,43,3,52,3,15:45:00,
9791,5840,73,1,45,6,15:46:00,
9792,5840,48,2,26,2,16:01:00,
9793,5841,59,7,14,3,11:34:00,
9794,5841,31,3,33,13,10:27:00,
9795,5842,48,7,38,6,12:08:00,
9796,5843,65,4,40,14,15:38:00,
9797,5844,31,8,38,5,11:09:00,
9798,5845,24,8,31,4,16:23:00,
9799,5845,39,6,16,11,16:09:00,
9800,5846,1,1,42,13,13:17:00,
9801,5846,19,8,24,11,13:47:00,
9802,5846,54,3,43,3,13:43:00,
9803,5847,56,3,32,10,15:01:00,
9804,5848,31,4,33,4,09:37:00,
9805,5848,19,8,47,13,11:13:00,
9806,5849,34,2,45,11,14:43:00,
9807,5850,39,6,21,6,14:08:00,
9808,5850,56,6,26,3,13:45:00,
9809,5851,5,7,32,1,14:52:00,
9810,5852,68,1,24,10,14:19:00,
9811,5852,39,2,49,5,13:44:00,
9812,5852,42,7,29,7,13:58:00,
9813,5853,19,3,27,1,12:19:00,
9814,5853,50,8,40,10,11:20:00,
9815,5854,43,1,35,2,12:40:00,
9816,5854,69,3,25,14,12:24:00,
9817,5855,8,4,31,3,09:37:00,
9818,5855,34,4,28,5,10:08:00,
9819,5856,68,7,29,4,11:44:00,
9820,5857,29,5,32,13,10:10:00,
9821,5858,69,2,36,6,13:25:00,
9822,5858,31,1,21,13,13:20:00,
9823,5858,49,3,19,6,12:09:00,
9824,5859,62,3,26,7,17:12:00,
9825,5859,29,1,37,5,16:29:00,
9826,5860,24,2,41,13,15:36:00,
9827,5861,49,1,31,7,14:28:00,
9828,5862,20,1,30,14,10:58:00,
9829,5862,10,5,26,12,10:21:00,
9830,5863,50,3,27,14,13:19:00,
9831,5864,65,7,45,6,17:11:00,
9832,5865,11,7,33,7,09:35:00,
9833,5865,7,1,31,14,09:40:00,
9834,5866,34,3,22,1,14:29:00,
9835,5866,5,3,35,1,13:55:00,
9836,5866,72,5,33,1,13:46:00,
9837,5867,49,8,25,13,14:48:00,
9838,5867,50,5,26,12,15:11:00,
9839,5868,61,7,13,10,12:24:00,
9840,5868,53,2,31,12,12:40:00,
9841,5869,29,8,24,7,15:16:00,
9842,5869,64,1,34,12,14:21:00,
9843,5870,24,3,38,14,11:59:00,
9844,5870,68,8,29,10,12:54:00,
9845,5870,8,7,17,6,12:01:00,
9846,5871,59,4,25,3,16:21:00,
9847,5872,50,5,43,2,15:13:00,
9848,5873,31,6,17,3,11:18:00,
9849,5873,44,7,27,2,11:12:00,
9850,5873,68,6,52,5,10:59:00,
9851,5874,54,2,44,4,14:38:00,
9852,5875,73,7,31,4,14:15:00,
9853,5876,56,5,34,11,10:04:00,
9854,5877,1,7,36,4,11:53:00,
9855,5878,55,3,16,10,16:42:00,
9856,5878,24,5,28,2,16:51:00,
9857,5879,62,5,25,13,10:10:00,
9858,5880,34,4,38,5,11:01:00,
9859,5880,55,3,30,11,11:14:00,
9860,5881,69,8,27,11,15:58:00,
9861,5881,19,5,34,14,16:08:00,
9862,5882,10,6,18,14,16:32:00,
9863,5882,5,8,32,13,16:58:00,
9864,5883,54,5,42,3,11:03:00,
9865,5884,1,8,30,11,12:58:00,
9866,5885,44,2,31,1,15:42:00,
9867,5886,73,8,42,10,15:50:00,
9868,5887,20,1,40,11,11:01:00,
9869,5888,64,7,19,5,16:41:00,
9870,5889,69,7,26,12,12:49:00,
9871,5890,29,4,23,11,12:10:00,
9872,5891,59,6,33,5,13:41:00,
9873,5892,43,8,24,4,16:12:00,
9874,5892,7,7,23,11,15:39:00,
9875,5893,73,8,9,7,13:44:00,
9876,5893,50,4,27,1,13:49:00,
9877,5893,64,7,35,5,13:43:00,
9878,5894,61,5,34,3,09:59:00,
9879,5895,55,1,21,5,11:46:00,
9880,5896,24,4,43,12,12:11:00,
9881,5897,43,8,44,11,10:23:00,
9882,5897,9,3,25,5,10:14:00,
9883,5897,20,6,34,3,10:09:00,
9884,5898,73,8,23,10,13:26:00,
9885,5898,53,1,26,12,13:07:00,
9886,5898,65,4,32,7,13:06:00,
9887,5899,39,1,21,2,12:58:00,
9888,5900,23,8,36,7,15:24:00,
9889,5900,39,8,40,3,15:16:00,
9890,5901,59,5,27,4,14:40:00,
9891,5901,48,3,25,3,14:31:00,
9892,5901,24,7,18,11,14:22:00,
9893,5902,71,2,19,3,11:37:00,
9894,5903,62,6,19,6,16:12:00,
9895,5903,71,1,25,10,16:04:00,
9896,5904,7,7,52,3,15:36:00,
9897,5905,69,8,21,1,11:00:00,
9898,5905,19,4,18,14,11:49:00,
9899,5906,48,8,18,7,14:57:00,
9900,5907,34,1,25,5,10:17:00,
9901,5907,43,7,26,12,11:59:00,
9902,5908,31,5,25,2,13:38:00,
9903,5909,54,1,34,2,13:34:00,
9904,5910,39,2,36,10,12:43:00,
9905,5910,50,6,44,5,12:33:00,
9906,5911,55,8,27,5,12:26:00,
9907,5912,8,5,15,6,12:26:00,
9908,5912,50,3,30,2,12:35:00,
9909,5913,50,4,31,11,13:07:00,
9910,5914,7,4,38,12,16:37:00,
9911,5915,34,5,30,2,11:44:00,
9912,5916,48,4,32,3,12:16:00,
9913,5916,56,2,41,7,12:32:00,
9914,5917,49,7,19,3,13:05:00,
9915,5917,54,6,34,2,13:31:00,
9916,5917,65,6,33,12,13:09:00,
9917,5918,68,7,45,12,12:47:00,
9918,5919,5,2,28,10,16:34:00,
9919,5920,39,2,26,7,15:16:00,
9920,5920,44,4,33,14,15:20:00,
9921,5921,27,8,51,4,14:20:00,
9922,5922,8,2,38,3,16:40:00,
9923,5923,11,8,36,14,09:54:00,
9924,5923,54,2,35,6,10:04:00,
9925,5924,49,1,31,2,16:07:00,
9926,5925,65,5,29,12,11:32:00,
9927,5925,49,8,6,5,11:33:00,
9928,5925,7,4,36,3,11:04:00,
9929,5926,61,3,17,11,15:06:00,
9930,5926,8,5,49,6,15:28:00,
9931,5927,39,5,15,4,14:13:00,
9932,5927,19,2,31,2,13:55:00,
9933,5928,10,7,18,3,11:06:00,
9934,5929,42,3,37,4,12:22:00,
9935,5929,69,3,34,1,12:10:00,
9936,5930,31,2,20,1,09:37:00,
9937,5931,20,4,28,1,16:46:00,
9938,5931,61,4,24,1,14:59:00,
9939,5931,24,5,27,5,15:02:00,
9940,5932,11,6,37,6,14:37:00,
9941,5933,64,5,18,13,14:18:00,
9942,5933,68,7,31,1,15:14:00,
9943,5934,55,4,25,5,09:42:00,
9944,5934,62,4,17,11,09:40:00,
9945,5935,69,1,26,7,13:28:00,
9946,5936,19,7,20,7,10:01:00,
9947,5937,69,2,28,12,17:12:00,
9948,5937,48,8,30,14,17:27:00,
9949,5938,19,6,39,3,11:26:00,
9950,5938,44,4,18,11,11:23:00,
9951,5938,54,4,42,12,11:20:00,
9952,5939,65,4,28,5,15:27:00,
9953,5939,56,8,30,5,15:35:00,
9954,5940,29,3,26,2,14:39:00,
9955,5940,1,6,30,13,13:41:00,
9956,5941,8,8,36,11,10:26:00,
9957,5941,61,2,42,5,10:35:00,
9958,5941,73,2,41,13,09:47:00,
9959,5942,9,1,30,1,12:49:00,
9960,5942,11,2,30,3,12:49:00,
9961,5943,71,4,23,13,16:21:00,
9962,5943,62,7,32,1,16:50:00,
9963,5944,19,2,31,5,10:45:00,
9964,5945,7,3,34,2,09:54:00,
9965,5945,5,7,35,5,09:50:00,
9966,5946,11,3,44,7,15:22:00,
9967,5946,65,2,29,4,15:32:00,
9968,5947,50,6,30,10,14:11:00,
9969,5947,5,7,29,12,14:04:00,
9970,5948,27,4,33,12,14:19:00,
9971,5949,68,3,27,7,10:51:00,
9972,5950,72,3,37,2,10:54:00,
9973,5950,42,3,25,10,10:54:00,
9974,5950,24,5,16,1,10:36:00,
9975,5951,48,6,22,3,10:34:00,
9976,5952,27,2,20,1,11:24:00,
9977,5952,68,3,37,2,11:06:00,
9978,5953,44,6,22,5,11:41:00,
9979,5953,53,4,34,6,12:27:00,
9980,5953,8,2,30,10,12:18:00,
9981,5954,62,6,28,5,09:38:00,
9982,5954,54,7,34,4,09:13:00,
9983,5955,31,3,29,6,17:17:00,
9984,5955,55,4,24,4,18:11:00,
9985,5956,71,5,19,5,16:50:00,
9986,5956,20,1,29,10,18:02:00,
9987,5956,49,3,16,7,17:35:00,
9988,5957,68,4,25,2,15:43:00,
9989,5958,11,7,13,5,14:41:00,
9990,5958,19,4,30,2,15:22:00,
9991,5959,11,8,30,14,11:15:00,
9992,5960,54,5,35,10,16:15:00,
9993,5961,1,1,28,6,13:23:00,
9994,5962,9,4,34,3,12:19:00,
9995,5962,42,4,47,5,12:38:00,
9996,5963,61,5,43,4,10:45:00,
9997,5963,44,7,11,14,10:30:00,
9998,5964,73,6,10,11,11:51:00,
9999,5964,20,4,31,2,12:12:00,
10000,5965,24,3,32,4,14:58:00,
10001,5966,43,2,35,2,12:59:00,
10002,5966,50,4,29,3,13:49:00,
10003,5967,23,2,32,3,09:26:00,
10004,5967,50,3,33,3,09:34:00,
10005,5968,29,3,29,4,17:32:00,
10006,5968,1,3,36,11,17:21:00,
10007,5968,50,4,36,10,17:36:00,
10008,5969,7,2,34,5,15:27:00,
10009,5969,53,3,30,5,15:53:00,
10010,5970,10,7,26,3,10:59:00,
10011,5971,42,4,35,2,13:27:00,
10012,5971,20,8,36,14,13:23:00,
10013,5972,31,5,30,14,15:38:00,
10014,5973,68,8,26,1,17:27:00,
10015,5973,73,7,22,3,17:14:00,
10016,5974,1,6,32,6,15:59:00,
10017,5974,59,6,29,4,15:43:00,
10018,5975,9,5,31,12,10:04:00,
10019,5975,72,4,36,10,10:39:00,
10020,5976,53,2,27,14,11:43:00,
10021,5976,68,6,30,12,11:23:00,
10022,5977,8,7,23,10,11:05:00,
10023,5978,11,1,29,11,18:37:00,
10024,5979,65,6,32,13,17:09:00,
10025,5980,57,5,29,12,13:34:00,
10026,5981,50,6,31,5,13:13:00,
10027,5981,19,4,24,13,12:53:00,
10028,5981,27,1,18,6,12:52:00,
10029,5982,8,7,20,14,13:44:00,
10030,5982,54,5,26,4,13:41:00,
