order_item_id,order_id,item_id,quantity,unit_price,line_total
4057,2464,3,1,4.5,6.84
4058,2465,11,1,5.5,5.5
4059,2466,6,2,3.5,7.0
4060,2466,8,1,6.0,6.0
4061,2466,13,1,3.5,3.5
4062,2466,3,1,4.5,4.5
4063,2467,2,1,5.0,5.0
4064,2468,11,1,5.5,5.5
4065,2469,11,2,5.5,14.5
4066,2470,18,1,10.0,10.0
4067,2471,8,1,6.0,6.0
4068,2472,11,1,5.5,8.55
4069,2473,3,1,4.5,4.5
4070,2474,6,1,3.5,3.5
4071,2474,15,1,4.5,4.5
4072,2474,18,1,10.0,10.0
4073,2474,15,1,4.5,4.5
4074,2474,16,2,9.5,19.0
4075,2475,4,1,5.5,5.5
4076,2475,10,1,4.0,4.0
4077,2476,5,1,6.0,6.0
4078,2476,12,1,4.0,4.0
4079,2477,7,1,6.5,6.5
4080,2478,7,1,6.5,6.5
4081,2478,9,1,4.0,4.0
4082,2478,7,1,6.5,8.29
4083,2479,16,1,9.5,9.5
4084,2480,21,1,25.0,25.0
4085,2480,21,1,25.0,25.0
4086,2480,3,1,4.5,4.5
4087,2481,4,1,5.5,7.1
4088,2482,6,1,3.5,4.71
4089,2483,25,1,20.0,21.03
4090,2484,11,1,5.5,5.5
4091,2484,15,1,4.5,4.5
4092,2485,8,1,6.0,6.0
4093,2486,15,1,4.5,4.5
4094,2487,18,1,10.0,10.0
4095,2488,7,1,6.5,6.5
4096,2489,15,1,4.5,4.5
4097,2489,8,2,6.0,12.0
4098,2489,3,1,4.5,4.5
4099,2489,8,1,6.0,6.0
4100,2489,11,1,5.5,7.54
4101,2490,8,1,6.0,6.0
4102,2491,12,1,4.0,4.97
4103,2492,18,1,10.0,10.0
4104,2493,11,1,5.5,5.5
4105,2493,16,1,9.5,9.5
4106,2494,11,1,5.5,7.37
4107,2495,20,1,8.0,8.0
4108,2496,19,1,7.0,7.0
4109,2497,5,1,6.0,6.0
4110,2497,16,1,9.5,9.5
4111,2497,17,1,8.0,8.0
4112,2497,7,1,6.5,6.5
4113,2498,13,1,3.5,5.84
4114,2499,18,1,10.0,10.0
4115,2499,15,1,4.5,4.5
4116,2499,5,1,6.0,6.0
4117,2500,10,2,4.0,8.0
4118,2500,6,1,3.5,3.5
4119,2501,3,1,4.5,4.5
4120,2502,10,1,4.0,4.0
4121,2502,17,1,8.0,8.0
4122,2502,1,2,5.5,11.0
4123,2502,7,1,6.5,6.5
4124,2502,15,1,4.5,4.5
4125,2503,20,1,8.0,8.0
4126,2503,16,1,9.5,9.5
4127,2504,15,1,4.5,7.15
4128,2505,15,2,4.5,9.0
4129,2505,19,1,7.0,7.0
4130,2505,9,2,4.0,8.0
4131,2505,7,2,6.5,14.21
4132,2506,5,2,6.0,12.0
4133,2506,12,1,4.0,4.0
4134,2507,18,1,10.0,10.0
4135,2508,13,1,3.5,3.5
4136,2508,8,1,6.0,6.0
4137,2508,20,1,8.0,8.0
4138,2508,12,1,4.0,4.0
4139,2509,20,1,8.0,8.0
4140,2509,9,1,4.0,4.0
4141,2509,18,1,10.0,11.44
4142,2510,24,1,18.0,18.0
4143,2510,19,2,7.0,14.0
4144,2510,22,1,8.0,8.0
4145,2510,20,1,8.0,8.0
4146,2510,10,1,4.0,4.0
4147,2511,11,1,5.5,5.5
4148,2512,6,1,3.5,4.61
4149,2513,3,1,4.5,4.5
4150,2513,3,2,4.5,9.0
4151,2513,10,1,4.0,4.0
4152,2513,2,1,5.0,5.0
4153,2513,7,1,6.5,6.5
4154,2514,20,1,8.0,8.0
4155,2514,17,2,8.0,16.0
4156,2514,14,1,3.0,3.0
4157,2515,13,1,3.5,5.15
4158,2516,10,1,4.0,5.21
4159,2517,20,1,8.0,8.0
4160,2517,20,1,8.0,8.0
4161,2517,5,1,6.0,6.0
4162,2517,1,1,5.5,5.5
4163,2517,23,1,15.0,15.98
4164,2518,18,1,10.0,10.0
4165,2519,20,1,8.0,8.0
4166,2519,12,2,4.0,8.0
4167,2520,18,1,10.0,11.25
4168,2521,18,1,10.0,10.0
4169,2522,16,1,9.5,9.5
4170,2523,20,1,8.0,8.0
4171,2524,19,1,7.0,7.0
4172,2524,14,2,3.0,7.6
4173,2525,23,1,15.0,15.0
4174,2526,11,1,5.5,5.5
4175,2526,4,2,5.5,11.0
4176,2526,10,1,4.0,5.57
4177,2527,3,1,4.5,4.5
4178,2528,16,1,9.5,9.5
4179,2529,5,1,6.0,7.03
4180,2530,11,1,5.5,5.5
4181,2530,16,1,9.5,9.5
4182,2530,15,2,4.5,9.0
4183,2530,5,1,6.0,7.3
4184,2531,14,1,3.0,4.25
4185,2532,15,2,4.5,9.0
4186,2533,22,1,8.0,8.0
4187,2534,2,1,5.0,5.0
4188,2535,14,1,3.0,3.0
4189,2536,15,1,4.5,4.5
4190,2537,3,1,4.5,4.5
4191,2537,11,2,5.5,12.03
4192,2538,6,1,3.5,3.5
4193,2538,13,1,3.5,4.71
4194,2539,13,1,3.5,3.5
4195,2540,15,1,4.5,4.5
4196,2541,7,2,6.5,13.98
4197,2542,19,1,7.0,7.0
4198,2543,19,2,7.0,14.0
4199,2543,11,1,5.5,5.5
4200,2543,14,1,3.0,3.0
4201,2543,17,1,8.0,8.0
4202,2543,18,1,10.0,10.0
4203,2544,3,1,4.5,4.5
4204,2545,9,1,4.0,4.0
4205,2546,3,1,4.5,4.5
4206,2546,17,1,8.0,8.0
4207,2546,18,2,10.0,20.0
4208,2546,7,1,6.5,6.5
4209,2547,7,1,6.5,6.5
4210,2548,12,1,4.0,4.0
4211,2549,25,1,20.0,21.25
4212,2550,9,1,4.0,4.0
4213,2550,16,1,9.5,9.5
4214,2551,15,1,4.5,4.5
4215,2551,18,1,10.0,10.0
4216,2551,14,1,3.0,3.0
4217,2551,19,1,7.0,7.0
4218,2551,7,1,6.5,6.5
4219,2552,7,1,6.5,6.5
4220,2552,20,1,8.0,8.0
4221,2552,2,2,5.0,10.0
4222,2552,20,1,8.0,8.0
4223,2552,14,1,3.0,4.21
4224,2553,9,1,4.0,4.0
4225,2554,10,1,4.0,4.0
4226,2555,11,1,5.5,5.5
4227,2556,8,1,6.0,6.0
4228,2557,4,2,5.5,11.94
4229,2558,15,2,4.5,9.76
4230,2559,6,2,3.5,7.0
4231,2560,10,1,4.0,4.0
4232,2561,8,1,6.0,6.0
4233,2561,15,1,4.5,4.5
4234,2561,2,1,5.0,6.21
4235,2562,20,1,8.0,8.0
4236,2562,11,1,5.5,5.5
4237,2562,20,1,8.0,8.0
4238,2562,4,1,5.5,7.1
4239,2563,6,1,3.5,3.5
4240,2563,16,1,9.5,10.94
4241,2564,13,1,3.5,3.5
4242,2565,20,1,8.0,8.0
4243,2565,12,1,4.0,4.0
4244,2565,16,1,9.5,9.5
4245,2566,13,1,3.5,5.84
4246,2567,20,1,8.0,8.0
4247,2567,20,1,8.0,8.0
4248,2568,10,2,4.0,8.0
4249,2569,3,2,4.5,9.0
4250,2569,7,1,6.5,6.5
4251,2570,17,1,8.0,8.0
4252,2570,20,1,8.0,10.34
4253,2571,9,2,4.0,8.0
4254,2571,14,1,3.0,4.44
4255,2572,20,2,8.0,16.0
4256,2572,15,1,4.5,4.5
4257,2572,8,1,6.0,7.06
4258,2573,20,1,8.0,8.0
4259,2574,7,1,6.5,7.98
4260,2575,9,2,4.0,8.0
4261,2576,7,1,6.5,6.5
4262,2576,19,1,7.0,7.0
4263,2576,17,1,8.0,8.0
4264,2576,14,2,3.0,6.0
4265,2576,12,1,4.0,5.83
4266,2577,16,2,9.5,19.0
4267,2578,16,1,9.5,9.5
4268,2578,11,1,5.5,5.5
4269,2578,13,1,3.5,3.5
4270,2578,21,1,25.0,25.0
4271,2578,16,1,9.5,9.5
4272,2579,15,1,4.5,4.5
4273,2580,20,1,8.0,11.28
4274,2581,5,1,6.0,6.0
4275,2582,2,1,5.0,6.06
4276,2583,10,1,4.0,4.0
4277,2584,20,1,8.0,8.0
4278,2585,20,2,8.0,16.77
4279,2586,20,1,8.0,8.0
4280,2586,2,1,5.0,5.0
4281,2586,7,1,6.5,6.5
4282,2586,20,1,8.0,11.05
4283,2587,9,1,4.0,4.0
4284,2588,2,1,5.0,5.0
4285,2588,19,2,7.0,14.0
4286,2588,20,1,8.0,8.0
4287,2588,16,2,9.5,19.0
4288,2589,1,1,5.5,5.5
4289,2590,25,1,20.0,21.21
4290,2591,1,1,5.5,5.5
4291,2591,10,2,4.0,8.0
4292,2592,19,1,7.0,7.0
4293,2593,20,1,8.0,8.0
4294,2593,19,2,7.0,14.0
4295,2593,1,2,5.5,11.0
4296,2594,15,1,4.5,4.5
4297,2594,16,1,9.5,9.5
4298,2594,12,1,4.0,4.0
4299,2594,2,1,5.0,5.0
4300,2594,14,1,3.0,3.0
4301,2595,19,2,7.0,14.0
4302,2595,15,1,4.5,4.5
4303,2596,16,1,9.5,9.5
4304,2597,1,1,5.5,5.5
4305,2597,15,1,4.5,4.5
4306,2598,17,1,8.0,9.41
4307,2599,11,2,5.5,13.65
4308,2600,7,1,6.5,6.5
4309,2601,12,2,4.0,8.0
4310,2602,18,1,10.0,10.0
4311,2602,16,1,9.5,9.5
4312,2602,17,1,8.0,8.0
4313,2603,17,1,8.0,9.48
4314,2604,8,1,6.0,6.0
4315,2605,11,1,5.5,6.8
4316,2606,15,1,4.5,4.5
4317,2606,6,1,3.5,3.5
4318,2607,20,1,8.0,9.21
4319,2608,20,2,8.0,17.21
4320,2609,17,1,8.0,8.0
4321,2609,7,1,6.5,6.5
4322,2610,14,1,3.0,4.25
4323,2611,6,1,3.5,4.47
4324,2612,19,1,7.0,7.0
4325,2613,12,1,4.0,5.25
4326,2614,18,1,10.0,10.0
4327,2615,6,1,3.5,5.84
4328,2616,21,1,25.0,25.0
4329,2616,20,1,8.0,8.0
4330,2616,20,1,8.0,8.0
4331,2617,6,1,3.5,3.5
4332,2617,2,1,5.0,5.0
4333,2617,11,1,5.5,5.5
4334,2617,6,1,3.5,3.5
4335,2617,2,1,5.0,5.0
4336,2618,20,1,8.0,8.98
4337,2619,23,1,15.0,15.0
4338,2619,6,1,3.5,3.5
4339,2620,20,2,8.0,16.0
4340,2620,13,1,3.5,3.5
4341,2621,24,1,18.0,18.0
4342,2622,5,1,6.0,6.0
4343,2622,12,1,4.0,4.0
4344,2623,15,1,4.5,4.5
4345,2623,11,1,5.5,6.48
4346,2624,7,1,6.5,6.5
4347,2624,14,1,3.0,3.0
4348,2624,23,1,15.0,15.0
4349,2624,14,1,3.0,3.98
4350,2625,18,1,10.0,10.0
4351,2626,7,2,6.5,13.0
4352,2627,14,1,3.0,3.0
4353,2628,14,1,3.0,3.0
4354,2628,18,2,10.0,20.0
4355,2628,20,1,8.0,8.0
4356,2629,7,1,6.5,6.5
4357,2629,9,1,4.0,4.0
4358,2629,1,1,5.5,7.09
4359,2630,1,1,5.5,5.5
4360,2631,17,1,8.0,8.0
4361,2631,9,1,4.0,4.0
4362,2631,20,2,8.0,16.0
4363,2631,15,1,4.5,4.5
4364,2632,1,1,5.5,5.5
4365,2633,4,1,5.5,5.5
4366,2634,19,2,7.0,14.0
4367,2635,20,2,8.0,16.0
4368,2636,19,1,7.0,7.0
4369,2636,2,1,5.0,5.0
4370,2636,19,1,7.0,7.0
4371,2636,9,1,4.0,4.0
4372,2636,9,1,4.0,4.0
4373,2637,18,2,10.0,21.21
4374,2638,4,1,5.5,5.5
4375,2639,5,1,6.0,7.02
4376,2640,20,1,8.0,8.76
4377,2641,4,1,5.5,7.07
4378,2642,5,1,6.0,6.0
4379,2643,19,1,7.0,7.0
4380,2644,15,1,4.5,4.5
4381,2644,5,1,6.0,6.0
4382,2644,20,2,8.0,17.44
4383,2645,17,2,8.0,16.0
4384,2645,19,1,7.0,7.0
4385,2645,10,1,4.0,4.0
4386,2646,1,1,5.5,5.5
4387,2647,20,2,8.0,17.15
4388,2648,2,1,5.0,6.25
4389,2649,20,1,8.0,8.97
4390,2650,2,1,5.0,5.0
4391,2651,18,1,10.0,10.0
4392,2651,16,1,9.5,9.5
4393,2651,3,1,4.5,4.5
4394,2652,17,1,8.0,9.03
4395,2653,5,1,6.0,6.0
4396,2654,3,2,4.5,9.0
4397,2654,13,1,3.5,3.5
4398,2655,15,1,4.5,4.5
4399,2655,7,1,6.5,8.07
4400,2656,19,1,7.0,7.0
4401,2656,20,1,8.0,8.0
4402,2656,20,1,8.0,8.0
4403,2656,2,2,5.0,10.0
4404,2657,7,2,6.5,15.34
4405,2658,16,1,9.5,9.5
4406,2659,17,1,8.0,8.0
4407,2660,3,1,4.5,4.5
4408,2661,10,1,4.0,5.44
4409,2662,12,1,4.0,4.0
4410,2662,17,1,8.0,8.0
4411,2662,20,1,8.0,8.0
4412,2662,7,1,6.5,6.5
4413,2662,13,1,3.5,3.5
4414,2663,20,2,8.0,17.39
4415,2664,1,1,5.5,9.0
4416,2665,11,2,5.5,11.0
4417,2665,17,1,8.0,8.0
4418,2665,13,1,3.5,3.5
4419,2665,20,1,8.0,8.0
4420,2665,8,1,6.0,7.25
4421,2666,7,1,6.5,7.56
4422,2667,18,1,10.0,10.0
4423,2667,15,1,4.5,4.5
4424,2668,3,1,4.5,4.5
4425,2668,10,1,4.0,4.0
4426,2668,15,1,4.5,4.5
4427,2668,8,1,6.0,6.0
4428,2668,1,1,5.5,5.5
4429,2669,15,1,4.5,5.75
4430,2670,16,1,9.5,9.5
4431,2671,14,1,3.0,3.0
4432,2672,13,1,3.5,3.5
4433,2673,4,1,5.5,5.5
4434,2674,20,2,8.0,16.0
4435,2674,19,2,7.0,14.0
4436,2674,17,1,8.0,9.41
4437,2675,13,2,3.5,7.0
4438,2676,17,1,8.0,8.0
4439,2677,20,2,8.0,16.0
4440,2678,15,2,4.5,10.21
4441,2679,18,1,10.0,11.06
4442,2680,11,1,5.5,5.5
4443,2680,20,1,8.0,8.0
4444,2681,24,1,18.0,19.6
4445,2682,22,1,8.0,8.0
4446,2682,4,1,5.5,5.5
4447,2682,2,1,5.0,5.0
4448,2683,8,1,6.0,6.0
4449,2683,10,1,4.0,4.0
4450,2684,6,1,3.5,3.5
4451,2685,8,1,6.0,6.0
4452,2685,7,1,6.5,6.5
4453,2685,5,1,6.0,7.11
4454,2686,7,1,6.5,7.75
4455,2687,12,1,4.0,4.0
4456,2688,14,1,3.0,3.0
4457,2689,7,1,6.5,6.5
4458,2689,5,2,6.0,12.0
4459,2690,6,1,3.5,3.5
4460,2690,6,1,3.5,3.5
4461,2690,5,1,6.0,7.25
4462,2691,20,1,8.0,8.0
4463,2691,19,1,7.0,7.0
4464,2691,12,1,4.0,4.0
4465,2692,8,1,6.0,7.3
4466,2693,12,1,4.0,4.0
4467,2694,20,1,8.0,8.0
4468,2695,3,1,4.5,4.5
4469,2696,18,1,10.0,10.0
4470,2697,11,1,5.5,5.5
4471,2698,12,2,4.0,8.0
4472,2699,20,1,8.0,10.65
4473,2700,2,1,5.0,5.0
4474,2701,5,1,6.0,6.0
4475,2701,14,1,3.0,3.0
4476,2702,9,1,4.0,5.59
4477,2703,6,1,3.5,3.5
4478,2704,7,1,6.5,7.61
4479,2705,14,2,3.0,6.0
4480,2706,20,2,8.0,17.02
4481,2707,13,1,3.5,3.5
4482,2707,19,1,7.0,7.0
4483,2708,4,2,5.5,11.76
4484,2709,7,1,6.5,7.56
4485,2710,7,1,6.5,6.5
4486,2711,19,1,7.0,8.21
4487,2712,15,1,4.5,4.5
4488,2713,6,1,3.5,3.5
4489,2714,11,1,5.5,5.5
4490,2715,18,1,10.0,10.0
4491,2715,4,1,5.5,6.48
4492,2716,5,1,6.0,8.34
4493,2717,2,1,5.0,5.0
4494,2717,13,1,3.5,3.5
4495,2717,7,1,6.5,6.5
4496,2717,7,1,6.5,6.5
4497,2717,20,2,8.0,17.11
4498,2718,3,2,4.5,9.0
4499,2718,20,1,8.0,8.0
4500,2718,18,1,10.0,10.0
4501,2718,13,1,3.5,5.04
4502,2719,4,1,5.5,5.5
4503,2719,2,1,5.0,5.0
4504,2719,15,1,4.5,4.5
4505,2719,11,1,5.5,5.5
4506,2719,6,1,3.5,4.71
4507,2720,12,1,4.0,4.0
4508,2721,12,1,4.0,4.0
4509,2721,11,1,5.5,6.53
4510,2722,22,1,8.0,11.28
4511,2723,15,1,4.5,4.5
4512,2723,3,2,4.5,9.0
4513,2723,18,1,10.0,10.0
4514,2723,15,2,4.5,9.0
4515,2723,11,1,5.5,5.5
4516,2724,12,1,4.0,4.97
4517,2725,6,1,3.5,3.5
4518,2726,8,1,6.0,6.0
4519,2727,10,1,4.0,4.0
4520,2727,7,1,6.5,6.5
4521,2728,22,1,8.0,8.0
4522,2728,12,1,4.0,4.0
4523,2728,1,1,5.5,5.5
4524,2728,10,1,4.0,4.0
4525,2729,2,2,5.0,10.0
4526,2730,18,1,10.0,10.0
4527,2731,11,1,5.5,6.53
4528,2732,6,2,3.5,8.15
4529,2733,20,1,8.0,8.0
4530,2734,20,1,8.0,8.0
4531,2734,7,1,6.5,6.5
4532,2734,15,1,4.5,4.5
4533,2734,12,1,4.0,5.25
4534,2735,20,1,8.0,8.0
4535,2736,15,1,4.5,4.5
4536,2736,16,2,9.5,19.0
4537,2736,14,1,3.0,3.0
4538,2736,10,1,4.0,4.0
4539,2737,20,1,8.0,8.0
4540,2737,1,1,5.5,5.5
4541,2737,15,1,4.5,5.56
4542,2738,10,1,4.0,4.0
4543,2739,8,2,6.0,12.0
4544,2739,14,2,3.0,6.0
4545,2739,2,1,5.0,5.0
4546,2740,15,1,4.5,4.5
4547,2741,9,1,4.0,4.0
4548,2742,5,1,6.0,6.0
4549,2743,9,1,4.0,4.0
4550,2744,19,1,7.0,9.46
4551,2745,12,1,4.0,4.0
4552,2746,15,1,4.5,4.5
4553,2746,10,1,4.0,4.0
4554,2746,12,1,4.0,4.0
4555,2746,2,1,5.0,5.0
4556,2747,3,1,4.5,4.5
4557,2747,19,1,7.0,8.11
4558,2748,20,1,8.0,8.0
4559,2748,5,1,6.0,7.25
4560,2749,7,1,6.5,6.5
4561,2749,7,2,6.5,14.21
4562,2750,18,1,10.0,10.0
4563,2750,5,1,6.0,6.0
4564,2750,17,1,8.0,8.0
4565,2751,6,1,3.5,3.5
4566,2751,1,1,5.5,5.5
4567,2751,2,1,5.0,5.0
4568,2752,7,1,6.5,6.5
4569,2752,3,1,4.5,4.5
4570,2753,12,1,4.0,5.48
4571,2754,18,1,10.0,10.0
4572,2755,16,1,9.5,9.5
4573,2755,20,1,8.0,8.0
4574,2755,12,1,4.0,4.0
4575,2755,13,1,3.5,3.5
4576,2756,13,2,3.5,7.0
4577,2757,20,1,8.0,8.0
4578,2758,13,2,3.5,8.21
4579,2759,6,1,3.5,3.5
4580,2760,19,1,7.0,8.21
4581,2761,7,1,6.5,6.5
4582,2762,3,1,4.5,4.5
4583,2762,1,2,5.5,11.0
4584,2762,1,1,5.5,7.37
4585,2763,9,1,4.0,4.0
4586,2763,2,2,5.0,11.65
4587,2764,16,1,9.5,10.75
4588,2765,3,1,4.5,4.5
4589,2765,17,1,8.0,9.03
4590,2766,4,1,5.5,5.5
4591,2766,20,1,8.0,9.25
4592,2767,6,1,3.5,3.5
4593,2767,20,1,8.0,8.0
4594,2768,20,1,8.0,8.0
4595,2768,7,1,6.5,6.5
4596,2768,2,2,5.0,10.0
4597,2768,20,1,8.0,8.0
4598,2768,13,1,3.5,3.5
4599,2769,15,1,4.5,4.5
4600,2770,8,2,6.0,12.0
4601,2771,14,1,3.0,3.0
4602,2771,16,1,9.5,9.5
4603,2772,10,2,4.0,9.79
4604,2773,20,1,8.0,9.54
4605,2774,12,1,4.0,7.05
4606,2775,3,1,4.5,4.5
4607,2775,9,1,4.0,7.5
4608,2776,5,1,6.0,6.0
4609,2776,14,1,3.0,3.0
4610,2777,2,1,5.0,5.0
4611,2778,8,1,6.0,6.0
4612,2778,16,1,9.5,9.5
4613,2778,8,1,6.0,6.0
4614,2778,8,1,6.0,6.0
4615,2778,12,1,4.0,5.54
4616,2779,6,1,3.5,5.09
4617,2780,20,1,8.0,8.0
4618,2780,7,1,6.5,7.75
4619,2781,15,2,4.5,10.03
4620,2782,1,1,5.5,5.5
4621,2782,18,1,10.0,10.0
4622,2782,4,1,5.5,5.5
4623,2782,2,1,5.0,5.0
4624,2782,12,1,4.0,5.11
4625,2783,20,1,8.0,8.0
4626,2784,9,1,4.0,4.0
4627,2785,15,1,4.5,5.75
4628,2786,20,1,8.0,8.0
4629,2787,22,1,8.0,10.04
4630,2788,6,1,3.5,3.5
4631,2789,11,2,5.5,11.0
4632,2790,20,1,8.0,8.0
4633,2791,15,1,4.5,5.61
4634,2792,20,1,8.0,8.0
4635,2792,10,1,4.0,4.0
4636,2793,19,2,7.0,14.0
4637,2793,8,2,6.0,12.0
4638,2794,17,1,8.0,8.0
4639,2795,17,2,8.0,16.0
4640,2795,20,1,8.0,8.0
4641,2795,11,1,5.5,5.5
4642,2796,14,2,3.0,6.0
4643,2797,2,1,5.0,5.0
4644,2798,18,1,10.0,11.65
4645,2799,10,1,4.0,4.0
4646,2800,15,1,4.5,4.5
4647,2801,20,1,8.0,10.34
4648,2802,21,1,25.0,26.11
4649,2803,18,1,10.0,10.0
4650,2804,17,2,8.0,16.0
4651,2805,23,1,15.0,15.0
4652,2806,20,1,8.0,8.0
4653,2806,15,1,4.5,4.5
4654,2807,20,1,8.0,8.0
4655,2808,11,1,5.5,5.5
4656,2809,17,2,8.0,16.0
4657,2809,11,2,5.5,11.0
4658,2809,2,1,5.0,5.0
4659,2809,5,1,6.0,6.0
4660,2810,12,1,4.0,4.0
4661,2810,8,1,6.0,6.0
4662,2811,16,1,9.5,9.5
4663,2811,1,1,5.5,7.09
4664,2812,10,2,4.0,8.97
4665,2813,21,1,25.0,25.0
4666,2813,20,1,8.0,8.0
4667,2813,13,1,3.5,3.5
4668,2813,5,2,6.0,12.0
4669,2813,9,1,4.0,5.11
4670,2814,9,1,4.0,4.0
4671,2815,8,1,6.0,6.0
4672,2816,20,1,8.0,8.0
4673,2817,20,2,8.0,16.0
4674,2817,11,1,5.5,6.61
4675,2818,5,1,6.0,6.0
4676,2818,5,1,6.0,6.0
4677,2819,14,2,3.0,6.98
4678,2820,17,2,8.0,16.0
4679,2821,4,1,5.5,5.5
4680,2821,1,1,5.5,5.5
4681,2821,8,1,6.0,6.0
4682,2822,15,1,4.5,4.5
4683,2822,6,1,3.5,5.04
4684,2823,6,1,3.5,3.5
4685,2823,7,1,6.5,6.5
4686,2823,13,1,3.5,3.5
4687,2824,15,1,4.5,4.5
4688,2825,3,2,4.5,12.5
4689,2826,13,1,3.5,3.5
4690,2826,11,1,5.5,5.5
4691,2826,14,1,3.0,3.0
4692,2827,20,1,8.0,8.0
4693,2827,18,1,10.0,10.0
4694,2828,11,1,5.5,5.5
4695,2829,20,1,8.0,8.97
4696,2830,1,2,5.5,13.46
4697,2831,20,1,8.0,8.0
4698,2832,17,1,8.0,8.0
4699,2833,15,1,4.5,4.5
4700,2833,6,1,3.5,6.55
4701,2834,19,1,7.0,8.25
4702,2835,20,1,8.0,8.0
4703,2836,12,1,4.0,4.0
4704,2836,16,1,9.5,9.5
4705,2836,18,1,10.0,10.0
4706,2836,18,1,10.0,10.0
4707,2837,9,2,4.0,8.0
4708,2837,8,1,6.0,6.0
4709,2837,14,1,3.0,3.0
4710,2838,19,1,7.0,7.0
4711,2839,20,2,8.0,16.0
4712,2840,2,1,5.0,6.44
4713,2841,20,1,8.0,8.0
4714,2842,20,1,8.0,8.0
4715,2842,23,1,15.0,15.0
4716,2843,11,1,5.5,5.5
4717,2843,17,1,8.0,8.0
4718,2843,10,1,4.0,4.0
4719,2843,12,2,4.0,8.0
4720,2843,9,2,4.0,8.0
4721,2844,15,1,4.5,4.5
4722,2845,14,1,3.0,3.0
4723,2845,9,1,4.0,4.0
4724,2846,20,1,8.0,9.87
4725,2847,7,2,6.5,13.0
4726,2848,6,2,3.5,7.0
4727,2849,1,1,5.5,5.5
4728,2850,14,2,3.0,6.0
4729,2851,3,2,4.5,9.0
4730,2852,11,1,5.5,5.5
4731,2852,9,1,4.0,4.0
4732,2852,6,1,3.5,3.5
4733,2852,1,1,5.5,5.5
4734,2852,3,1,4.5,4.5
4735,2853,20,1,8.0,8.0
4736,2854,20,2,8.0,16.0
4737,2854,18,1,10.0,10.0
4738,2855,20,1,8.0,9.21
4739,2856,6,1,3.5,4.94
4740,2857,20,1,8.0,8.0
4741,2858,12,1,4.0,4.0
4742,2858,20,1,8.0,8.0
4743,2859,20,1,8.0,8.0
4744,2860,9,1,4.0,4.0
4745,2860,17,2,8.0,17.6
4746,2861,11,1,5.5,5.5
4747,2861,9,1,4.0,5.25
4748,2862,8,1,6.0,7.21
4749,2863,3,1,4.5,4.5
4750,2864,14,1,3.0,3.0
4751,2864,8,1,6.0,6.0
4752,2865,2,1,5.0,5.0
4753,2866,12,1,4.0,5.03
4754,2867,5,1,6.0,6.0
4755,2868,13,2,3.5,7.0
4756,2869,2,1,5.0,5.0
4757,2870,15,2,4.5,9.0
4758,2871,3,2,4.5,9.0
4759,2872,13,1,3.5,3.5
4760,2872,12,1,4.0,4.0
4761,2873,3,1,4.5,5.53
4762,2874,7,1,6.5,6.5
4763,2874,10,1,4.0,4.0
4764,2874,14,2,3.0,6.0
4765,2874,17,1,8.0,8.0
4766,2874,7,1,6.5,8.04
4767,2875,8,1,6.0,6.0
4768,2876,18,2,10.0,20.0
4769,2877,18,1,10.0,11.03
4770,2878,8,2,6.0,12.0
4771,2878,1,1,5.5,5.5
4772,2879,8,1,6.0,6.0
4773,2879,19,1,7.0,7.0
4774,2880,2,1,5.0,6.21
4775,2881,18,1,10.0,10.0
4776,2881,19,1,7.0,7.0
4777,2881,14,1,3.0,3.0
4778,2882,14,1,3.0,6.28
4779,2883,15,2,4.5,9.0
4780,2884,17,1,8.0,8.0
4781,2884,20,1,8.0,8.0
4782,2884,18,1,10.0,10.0
4783,2885,15,1,4.5,4.5
4784,2885,4,1,5.5,5.5
4785,2885,7,1,6.5,6.5
4786,2885,20,1,8.0,8.0
4787,2885,16,1,9.5,10.48
4788,2886,20,1,8.0,10.46
4789,2887,20,1,8.0,8.0
4790,2887,11,1,5.5,5.5
4791,2888,9,1,4.0,4.0
4792,2889,7,1,6.5,6.5
4793,2889,7,2,6.5,13.0
4794,2889,20,2,8.0,16.0
4795,2890,20,1,8.0,8.0
4796,2890,1,1,5.5,5.5
4797,2890,4,1,5.5,5.5
4798,2890,23,1,15.0,15.0
4799,2890,14,1,3.0,4.06
4800,2891,15,1,4.5,4.5
4801,2892,1,1,5.5,5.5
4802,2892,7,1,6.5,6.5
4803,2892,7,1,6.5,6.5
4804,2893,20,2,8.0,16.0
4805,2894,16,2,9.5,19.0
4806,2894,9,1,4.0,4.0
4807,2895,19,1,7.0,7.0
4808,2895,4,2,5.5,11.0
4809,2896,4,1,5.5,5.5
4810,2896,9,1,4.0,4.0
4811,2896,1,1,5.5,6.94
4812,2897,12,1,4.0,5.54
4813,2898,15,1,4.5,4.5
4814,2899,20,1,8.0,8.0
4815,2900,9,1,4.0,4.0
4816,2901,9,1,4.0,4.0
4817,2901,14,1,3.0,3.0
4818,2902,1,1,5.5,6.75
4819,2903,13,1,3.5,4.34
4820,2904,4,2,5.5,11.0
4821,2905,20,1,8.0,8.0
4822,2906,7,1,6.5,6.5
4823,2907,14,1,3.0,3.0
4824,2908,4,1,5.5,5.5
4825,2909,4,1,5.5,5.5
4826,2910,5,2,6.0,12.0
4827,2910,14,1,3.0,3.0
4828,2910,12,1,4.0,5.03
4829,2911,17,1,8.0,8.0
4830,2911,22,1,8.0,8.0
4831,2911,20,1,8.0,8.0
4832,2912,11,1,5.5,5.5
