visit_id,customer_id,visit_date,check_in_time,check_out_time,staff_id,cover_charge,discount_applied,notes
1795,3,2022-12-04,13:45:00,15:43:00,3,15.0,3.75,
1796,232,2022-12-04,09:45:00,10:54:00,3,15.0,3.75,
1797,2,2022-12-04,14:30:00,15:37:00,6,15.0,6.0,
1798,11,2022-12-04,11:45:00,12:47:00,13,15.0,0.0,
1799,7,2022-12-05,16:30:00,18:44:00,10,15.0,1.5,
1800,1,2022-12-05,11:45:00,13:27:00,1,15.0,6.0,
1801,179,2022-12-05,11:00:00,12:32:00,14,15.0,3.75,
1802,231,2022-12-05,12:00:00,13:10:00,4,15.0,1.5,
1803,2,2022-12-05,15:00:00,16:50:00,1,15.0,6.0,
1804,73,2022-12-05,09:15:00,10:17:00,4,15.0,3.75,
1805,8,2022-12-05,16:45:00,17:41:00,5,15.0,1.5,
1806,7,2022-12-05,16:00:00,16:52:00,2,15.0,1.5,
1807,4,2022-12-05,11:45:00,13:14:00,2,15.0,3.75,
1808,73,2022-12-05,13:45:00,15:10:00,3,15.0,3.75,
1809,152,2022-12-05,09:15:00,11:21:00,3,15.0,3.75,
1810,165,2022-12-05,10:15:00,11:57:00,1,15.0,6.0,
1811,171,2022-12-06,10:45:00,13:03:00,14,15.0,0.0,
1812,196,2022-12-06,16:15:00,17:50:00,2,15.0,1.5,
1813,45,2022-12-06,10:45:00,12:48:00,14,15.0,0.0,
1814,31,2022-12-06,13:15:00,15:12:00,5,15.0,1.5,
1815,165,2022-12-06,16:30:00,17:33:00,5,15.0,6.0,
1816,171,2022-12-07,09:30:00,11:28:00,1,15.0,0.0,
1817,126,2022-12-07,10:00:00,11:58:00,1,15.0,1.5,
1818,165,2022-12-07,15:30:00,16:57:00,14,15.0,6.0,
1819,197,2022-12-07,10:00:00,11:59:00,4,15.0,1.5,
1820,152,2022-12-07,09:00:00,10:38:00,10,15.0,3.75,
1821,232,2022-12-07,09:45:00,11:31:00,7,15.0,3.75,
1822,73,2022-12-07,13:30:00,14:18:00,14,15.0,3.75,
1823,121,2022-12-07,14:15:00,16:17:00,7,15.0,1.5,
1824,165,2022-12-07,11:15:00,13:18:00,7,15.0,6.0,
1825,186,2022-12-07,13:15:00,14:04:00,6,15.0,1.5,
1826,39,2022-12-07,16:30:00,17:36:00,3,15.0,1.5,
1827,128,2022-12-07,15:45:00,17:45:00,14,15.0,1.5,
1828,120,2022-12-07,10:30:00,12:46:00,7,15.0,1.5,
1829,2,2022-12-08,16:45:00,18:08:00,7,15.0,6.0,
1830,165,2022-12-08,09:45:00,11:02:00,5,15.0,6.0,
1831,14,2022-12-08,09:15:00,10:34:00,5,15.0,0.0,
1832,2,2022-12-08,12:15:00,13:07:00,10,15.0,6.0,
1833,14,2022-12-08,09:30:00,10:59:00,12,15.0,0.0,
1834,4,2022-12-08,12:00:00,13:25:00,5,15.0,3.75,
1835,103,2022-12-08,11:30:00,13:23:00,7,15.0,1.5,
1836,165,2022-12-08,16:15:00,18:44:00,6,15.0,6.0,
1837,31,2022-12-08,14:00:00,15:20:00,1,15.0,1.5,
1838,231,2022-12-08,16:15:00,18:10:00,10,15.0,1.5,
1839,233,2022-12-08,09:00:00,11:19:00,1,15.0,3.75,
1840,148,2022-12-08,13:00:00,14:50:00,13,15.0,1.5,
1841,165,2022-12-08,09:00:00,10:18:00,12,15.0,6.0,
1842,8,2022-12-08,14:15:00,15:48:00,6,15.0,1.5,
1843,126,2022-12-09,09:15:00,11:15:00,6,15.0,1.5,
1844,233,2022-12-09,13:15:00,15:45:00,5,15.0,3.75,
1845,103,2022-12-09,14:15:00,16:09:00,2,15.0,1.5,
1846,73,2022-12-09,11:30:00,13:17:00,3,15.0,3.75,
1847,6,2022-12-09,16:30:00,18:56:00,7,15.0,1.5,
1848,101,2022-12-09,12:00:00,13:24:00,7,15.0,0.0,
1849,73,2022-12-09,14:45:00,16:09:00,12,15.0,3.75,
1850,11,2022-12-09,12:45:00,14:53:00,2,15.0,0.0,
1851,11,2022-12-09,14:30:00,16:02:00,7,15.0,0.0,
1852,68,2022-12-09,15:15:00,17:13:00,4,15.0,0.0,
1853,4,2022-12-10,13:45:00,15:29:00,12,15.0,3.75,
1854,1,2022-12-10,11:30:00,13:14:00,3,15.0,6.0,
1855,79,2022-12-10,13:30:00,14:40:00,5,15.0,0.0,
1856,9,2022-12-10,10:30:00,11:55:00,1,15.0,1.5,
1857,179,2022-12-10,14:45:00,16:17:00,5,15.0,3.75,
1858,12,2022-12-10,11:00:00,13:24:00,14,15.0,0.0,
1859,233,2022-12-10,11:00:00,13:16:00,7,15.0,3.75,
1860,67,2022-12-10,09:15:00,10:02:00,11,15.0,3.75,
1861,186,2022-12-10,13:45:00,16:06:00,11,15.0,1.5,
1862,2,2022-12-10,11:45:00,13:34:00,13,15.0,6.0,
1863,149,2022-12-10,10:15:00,11:53:00,14,15.0,1.5,
1864,2,2022-12-10,14:15:00,16:13:00,1,15.0,6.0,
1865,4,2022-12-10,11:30:00,13:08:00,3,15.0,3.75,
1866,233,2022-12-10,14:45:00,16:31:00,13,15.0,3.75,
1867,103,2022-12-10,11:45:00,13:34:00,4,15.0,1.5,
1868,186,2022-12-10,15:00:00,17:21:00,10,15.0,1.5,
1869,186,2022-12-10,13:15:00,14:53:00,4,15.0,1.5,
1870,197,2022-12-10,13:15:00,14:07:00,3,15.0,1.5,
1871,186,2022-12-10,10:45:00,11:42:00,11,15.0,1.5,
1872,13,2022-12-10,14:45:00,17:11:00,7,15.0,0.0,
1873,73,2022-12-10,15:00:00,16:22:00,1,15.0,3.75,
1874,2,2022-12-11,11:45:00,13:51:00,2,15.0,6.0,
1875,2,2022-12-11,14:00:00,16:02:00,7,15.0,6.0,
1876,7,2022-12-11,15:00:00,17:12:00,14,15.0,1.5,
1877,6,2022-12-11,12:45:00,14:13:00,12,15.0,1.5,
1878,126,2022-12-11,15:45:00,17:31:00,3,15.0,1.5,
1879,11,2022-12-11,13:00:00,14:21:00,4,15.0,0.0,
1880,39,2022-12-11,09:45:00,11:34:00,5,15.0,1.5,
1881,179,2022-12-11,12:30:00,13:18:00,12,15.0,3.75,
1882,13,2022-12-11,09:00:00,09:56:00,7,15.0,0.0,
1883,120,2022-12-11,15:45:00,18:11:00,12,15.0,1.5,
1884,2,2022-12-12,14:15:00,15:45:00,6,15.0,6.0,
1885,120,2022-12-12,14:00:00,15:50:00,3,15.0,1.5,
1886,1,2022-12-12,14:00:00,14:56:00,10,15.0,6.0,
1887,2,2022-12-12,12:30:00,13:18:00,11,15.0,6.0,
1888,165,2022-12-12,11:30:00,13:36:00,6,15.0,6.0,
1889,179,2022-12-12,14:15:00,15:32:00,14,15.0,3.75,
1890,186,2022-12-13,11:00:00,12:46:00,14,15.0,1.5,
1891,39,2022-12-13,10:45:00,12:49:00,4,15.0,1.5,
1892,3,2022-12-13,09:00:00,10:16:00,5,15.0,3.75,
1893,171,2022-12-13,16:45:00,18:09:00,3,15.0,0.0,
1894,2,2022-12-13,11:45:00,12:38:00,4,15.0,6.0,
1895,10,2022-12-13,09:15:00,10:32:00,4,15.0,1.5,
1896,3,2022-12-13,13:00:00,14:36:00,14,15.0,3.75,
1897,120,2022-12-13,13:45:00,15:37:00,3,15.0,1.5,
1898,186,2022-12-13,14:45:00,16:37:00,3,15.0,1.5,
1899,186,2022-12-13,13:45:00,15:36:00,4,15.0,1.5,
1900,39,2022-12-13,11:15:00,12:54:00,12,15.0,1.5,
1901,97,2022-12-13,11:45:00,13:51:00,1,15.0,1.5,
1902,14,2022-12-13,13:15:00,14:17:00,4,15.0,0.0,
1903,148,2022-12-13,12:30:00,14:43:00,12,15.0,1.5,
1904,120,2022-12-14,11:15:00,13:32:00,4,15.0,1.5,
1905,39,2022-12-14,14:00:00,14:59:00,10,15.0,1.5,
1906,201,2022-12-14,15:15:00,16:09:00,2,15.0,1.5,
1907,9,2022-12-14,14:30:00,15:22:00,5,15.0,1.5,
1908,128,2022-12-14,14:30:00,15:15:00,14,15.0,1.5,
1909,232,2022-12-14,09:30:00,10:59:00,12,15.0,3.75,
1910,5,2022-12-14,13:45:00,15:33:00,2,15.0,3.75,
1911,233,2022-12-14,12:45:00,13:40:00,13,15.0,3.75,
1912,126,2022-12-14,12:30:00,14:23:00,14,15.0,1.5,
1913,2,2022-12-15,09:30:00,11:39:00,14,15.0,6.0,
1914,237,2022-12-15,12:45:00,14:57:00,14,15.0,3.75,
1915,121,2022-12-15,12:15:00,13:18:00,2,15.0,1.5,
1916,103,2022-12-15,11:15:00,13:37:00,11,15.0,1.5,
1917,198,2022-12-15,12:45:00,14:31:00,13,15.0,3.75,
1918,165,2022-12-15,11:15:00,13:29:00,14,15.0,6.0,
1919,1,2022-12-15,12:00:00,13:16:00,10,15.0,6.0,
1920,121,2022-12-15,09:45:00,11:20:00,12,15.0,1.5,
1921,126,2022-12-15,11:30:00,13:50:00,6,15.0,1.5,
1922,101,2022-12-15,12:00:00,13:31:00,7,15.0,0.0,
1923,2,2022-12-15,14:15:00,15:17:00,1,15.0,6.0,
1924,73,2022-12-16,16:30:00,17:55:00,1,15.0,3.75,
1925,148,2022-12-16,16:00:00,17:55:00,13,15.0,1.5,
1926,103,2022-12-16,10:15:00,11:51:00,7,15.0,1.5,
1927,10,2022-12-16,16:45:00,19:09:00,3,15.0,1.5,
1928,179,2022-12-16,10:45:00,12:18:00,11,15.0,3.75,
1929,97,2022-12-16,15:15:00,16:47:00,13,15.0,1.5,
1930,2,2022-12-16,16:30:00,17:24:00,2,15.0,6.0,
1931,152,2022-12-17,11:00:00,12:34:00,11,15.0,3.75,
1932,10,2022-12-17,11:00:00,13:30:00,12,15.0,1.5,
1933,233,2022-12-17,16:30:00,18:03:00,12,15.0,3.75,
1934,3,2022-12-17,15:45:00,16:59:00,2,15.0,3.75,
1935,204,2022-12-17,14:00:00,15:21:00,14,15.0,0.0,
1936,126,2022-12-17,10:45:00,12:45:00,5,15.0,1.5,
1937,8,2022-12-17,15:30:00,17:58:00,4,15.0,1.5,
1938,4,2022-12-17,10:15:00,11:49:00,4,15.0,3.75,
1939,35,2022-12-17,11:00:00,12:29:00,12,15.0,0.0,
1940,179,2022-12-17,16:45:00,17:52:00,3,15.0,3.75,
1941,73,2022-12-17,14:45:00,16:40:00,14,15.0,3.75,
1942,39,2022-12-17,16:30:00,18:27:00,10,15.0,1.5,
1943,1,2022-12-17,16:00:00,18:12:00,10,15.0,6.0,
1944,3,2022-12-17,13:45:00,15:20:00,3,15.0,3.75,
1945,6,2022-12-17,14:15:00,16:28:00,10,15.0,1.5,
1946,8,2022-12-17,16:00:00,18:27:00,6,15.0,1.5,
1947,165,2022-12-17,14:30:00,16:02:00,1,15.0,6.0,
1948,234,2022-12-17,16:15:00,17:38:00,5,15.0,0.0,
1949,1,2022-12-17,16:15:00,17:52:00,5,15.0,6.0,
1950,1,2022-12-18,15:15:00,17:39:00,10,15.0,6.0,
1951,67,2022-12-18,16:30:00,18:41:00,2,15.0,3.75,
1952,237,2022-12-18,12:30:00,14:48:00,13,15.0,3.75,
1953,165,2022-12-18,09:30:00,11:08:00,12,15.0,6.0,
1954,179,2022-12-18,09:45:00,10:53:00,5,15.0,3.75,
1955,197,2022-12-18,15:45:00,17:57:00,4,15.0,1.5,
1956,120,2022-12-18,12:45:00,14:08:00,2,15.0,1.5,
1957,4,2022-12-18,11:00:00,13:23:00,1,15.0,3.75,
1958,237,2022-12-18,15:15:00,16:00:00,5,15.0,3.75,
1959,231,2022-12-18,12:00:00,14:30:00,3,15.0,1.5,
1960,231,2022-12-19,12:00:00,13:54:00,5,15.0,1.5,
1961,6,2022-12-19,15:45:00,17:35:00,3,15.0,1.5,
1962,126,2022-12-19,12:45:00,14:48:00,10,15.0,1.5,
1963,232,2022-12-19,16:15:00,18:02:00,7,15.0,3.75,
1964,239,2022-12-19,16:30:00,18:12:00,4,15.0,0.0,
1965,103,2022-12-19,16:30:00,18:06:00,12,15.0,1.5,
1966,6,2022-12-19,13:00:00,14:16:00,1,15.0,1.5,
1967,237,2022-12-19,12:15:00,13:50:00,2,15.0,3.75,
1968,14,2022-12-20,16:15:00,18:04:00,4,15.0,0.0,
1969,165,2022-12-20,14:30:00,15:40:00,7,15.0,6.0,
1970,1,2022-12-20,10:15:00,11:06:00,1,15.0,6.0,
1971,237,2022-12-20,16:30:00,17:21:00,5,15.0,3.75,
1972,165,2022-12-20,12:30:00,14:56:00,14,15.0,6.0,
1973,103,2022-12-20,16:00:00,17:12:00,13,15.0,1.5,
1974,121,2022-12-20,12:30:00,13:24:00,3,15.0,1.5,
1975,14,2022-12-20,10:45:00,11:31:00,11,15.0,0.0,
1976,165,2022-12-20,11:15:00,12:58:00,6,15.0,6.0,
1977,9,2022-12-21,10:45:00,11:35:00,1,15.0,1.5,
1978,186,2022-12-21,16:15:00,17:51:00,12,15.0,1.5,
1979,35,2022-12-21,16:15:00,17:17:00,6,15.0,0.0,
1980,179,2022-12-21,10:45:00,11:33:00,12,15.0,3.75,
1981,3,2022-12-21,16:30:00,18:15:00,7,15.0,3.75,
1982,10,2022-12-21,09:30:00,10:48:00,2,15.0,1.5,
1983,165,2022-12-21,14:00:00,14:59:00,10,15.0,6.0,
1984,1,2022-12-21,12:15:00,14:33:00,10,15.0,6.0,
1985,165,2022-12-21,10:45:00,12:44:00,13,15.0,6.0,
1986,232,2022-12-21,12:45:00,13:49:00,12,15.0,3.75,
1987,206,2022-12-21,14:15:00,16:34:00,5,15.0,0.0,
1988,101,2022-12-21,14:30:00,16:35:00,13,15.0,0.0,
1989,1,2022-12-21,15:30:00,16:49:00,11,15.0,6.0,
1990,165,2022-12-22,10:30:00,11:54:00,2,15.0,6.0,
1991,165,2022-12-22,13:45:00,15:53:00,2,15.0,6.0,
1992,179,2022-12-22,10:45:00,12:31:00,3,15.0,3.75,
1993,165,2022-12-22,11:45:00,13:53:00,3,15.0,6.0,
1994,73,2022-12-22,16:45:00,17:48:00,5,15.0,3.75,
1995,8,2022-12-22,15:00:00,16:53:00,11,15.0,1.5,
1996,1,2022-12-22,16:00:00,17:12:00,6,15.0,6.0,
1997,8,2022-12-22,09:00:00,10:39:00,11,15.0,1.5,
1998,101,2022-12-22,14:00:00,15:22:00,12,15.0,0.0,
1999,165,2022-12-22,12:45:00,13:52:00,4,15.0,6.0,
2000,7,2022-12-22,12:30:00,14:38:00,6,15.0,1.5,
2001,186,2022-12-23,16:45:00,18:17:00,13,15.0,1.5,
2002,2,2022-12-23,15:15:00,16:31:00,7,15.0,6.0,
2003,82,2022-12-23,12:15:00,13:37:00,10,15.0,1.5,
2004,2,2022-12-23,16:30:00,17:21:00,7,15.0,6.0,
2005,237,2022-12-23,16:15:00,17:59:00,14,15.0,3.75,
2006,231,2022-12-23,13:45:00,14:56:00,4,15.0,1.5,
2007,197,2022-12-23,09:30:00,11:37:00,4,15.0,1.5,
2008,31,2022-12-23,12:00:00,13:54:00,14,15.0,1.5,
2009,73,2022-12-23,11:30:00,12:42:00,1,15.0,3.75,
2010,5,2022-12-23,12:15:00,14:39:00,3,15.0,3.75,
2011,8,2022-12-24,16:30:00,17:49:00,6,15.0,1.5,
2012,3,2022-12-24,11:30:00,13:57:00,3,15.0,3.75,
2013,179,2022-12-24,11:15:00,13:25:00,10,15.0,3.75,
2014,97,2022-12-24,09:45:00,11:24:00,1,15.0,1.5,
2015,35,2022-12-24,12:45:00,15:03:00,6,15.0,0.0,
2016,120,2022-12-24,10:15:00,11:37:00,14,15.0,1.5,
2017,2,2022-12-24,11:45:00,13:48:00,5,15.0,6.0,
2018,68,2022-12-24,09:00:00,10:00:00,2,15.0,0.0,
2019,2,2022-12-24,16:30:00,18:18:00,3,15.0,6.0,
2020,165,2022-12-24,12:15:00,13:21:00,2,15.0,6.0,
2021,98,2022-12-24,14:45:00,16:48:00,3,15.0,3.75,
2022,2,2022-12-24,12:30:00,14:22:00,13,15.0,6.0,
2023,14,2022-12-26,11:15:00,12:25:00,6,15.0,0.0,
2024,201,2022-12-26,12:00:00,13:49:00,12,15.0,1.5,
2025,204,2022-12-26,13:00:00,14:12:00,3,15.0,0.0,
2026,73,2022-12-26,13:15:00,15:18:00,5,15.0,3.75,
2027,120,2022-12-26,14:45:00,16:21:00,11,15.0,1.5,
2028,1,2022-12-26,12:00:00,14:19:00,3,15.0,6.0,
2029,103,2022-12-26,12:30:00,13:56:00,2,15.0,1.5,
2030,8,2022-12-26,15:45:00,16:31:00,14,15.0,1.5,
2031,14,2022-12-26,16:45:00,18:04:00,12,15.0,0.0,
2032,178,2022-12-26,12:45:00,14:30:00,2,15.0,0.0,
2033,232,2022-12-26,13:30:00,15:16:00,14,15.0,3.75,
2034,171,2022-12-26,14:45:00,15:37:00,13,15.0,0.0,
2035,3,2022-12-26,09:45:00,11:56:00,7,15.0,3.75,
2036,2,2022-12-26,12:30:00,13:48:00,6,15.0,6.0,
2037,165,2022-12-27,16:15:00,18:29:00,12,15.0,6.0,
2038,179,2022-12-27,09:45:00,10:57:00,4,15.0,3.75,
2039,10,2022-12-27,14:15:00,15:27:00,14,15.0,1.5,
2040,120,2022-12-27,09:00:00,10:17:00,14,15.0,1.5,
2041,4,2022-12-27,13:15:00,14:19:00,5,15.0,3.75,
2042,6,2022-12-27,15:00:00,15:47:00,12,15.0,1.5,
2043,197,2022-12-27,13:45:00,15:13:00,13,15.0,1.5,
2044,1,2022-12-27,10:45:00,12:27:00,5,15.0,6.0,
2045,2,2022-12-27,13:30:00,14:18:00,10,15.0,6.0,
2046,1,2022-12-28,10:45:00,12:02:00,4,15.0,6.0,
2047,237,2022-12-28,14:30:00,16:14:00,5,15.0,3.75,
2048,8,2022-12-28,13:45:00,15:13:00,10,15.0,1.5,
2049,8,2022-12-28,13:15:00,15:18:00,2,15.0,1.5,
2050,11,2022-12-28,12:15:00,13:17:00,1,15.0,0.0,
2051,126,2022-12-28,09:15:00,10:14:00,11,15.0,1.5,
2052,2,2022-12-28,10:45:00,12:12:00,11,15.0,6.0,
2053,11,2022-12-28,11:45:00,13:35:00,2,15.0,0.0,
2054,152,2022-12-28,16:45:00,18:08:00,11,15.0,3.75,
2055,233,2022-12-29,10:30:00,12:54:00,3,15.0,3.75,
2056,98,2022-12-29,12:30:00,14:07:00,13,15.0,3.75,
2057,6,2022-12-29,11:30:00,13:46:00,4,15.0,1.5,
2058,2,2022-12-29,13:30:00,15:56:00,11,15.0,6.0,
2059,2,2022-12-29,12:00:00,13:07:00,1,15.0,6.0,
2060,98,2022-12-29,10:30:00,11:21:00,2,15.0,3.75,
2061,98,2022-12-29,09:30:00,10:34:00,5,15.0,3.75,
2062,179,2022-12-29,11:45:00,13:22:00,11,15.0,3.75,
2063,4,2022-12-29,09:15:00,10:15:00,13,15.0,3.75,
2064,232,2022-12-30,12:30:00,13:22:00,5,15.0,3.75,
2065,121,2022-12-30,11:30:00,13:59:00,13,15.0,1.5,
2066,234,2022-12-30,13:15:00,15:27:00,4,15.0,0.0,
2067,97,2022-12-30,16:30:00,18:02:00,4,15.0,1.5,
2068,232,2022-12-30,11:45:00,14:09:00,13,15.0,3.75,
2069,73,2022-12-30,12:30:00,13:16:00,6,15.0,3.75,
2070,149,2022-12-30,14:15:00,16:28:00,13,15.0,1.5,
2071,11,2022-12-30,16:15:00,18:25:00,7,15.0,0.0,
2072,98,2022-12-30,11:15:00,12:17:00,3,15.0,3.75,
2073,149,2022-12-30,10:15:00,12:27:00,6,15.0,1.5,
2074,2,2022-12-31,15:15:00,17:34:00,4,15.0,6.0,
2075,243,2022-12-31,11:00:00,12:44:00,7,15.0,0.0,
2076,1,2022-12-31,15:00:00,15:46:00,7,15.0,6.0,
2077,12,2022-12-31,14:00:00,15:58:00,1,15.0,0.0,
2078,82,2022-12-31,09:30:00,11:21:00,5,15.0,1.5,
2079,12,2022-12-31,12:00:00,14:22:00,14,15.0,0.0,
2080,6,2022-12-31,12:30:00,13:52:00,12,15.0,1.5,
2081,165,2022-12-31,09:15:00,10:08:00,13,15.0,6.0,
2082,165,2022-12-31,12:45:00,13:46:00,10,15.0,6.0,
2083,232,2022-12-31,09:30:00,10:53:00,10,15.0,3.75,
2084,120,2022-12-31,11:15:00,12:16:00,11,15.0,1.5,
2085,11,2022-12-31,09:45:00,10:38:00,6,15.0,0.0,
2086,165,2023-01-02,12:00:00,13:00:00,12,15.0,6.0,
2087,237,2023-01-02,14:30:00,16:17:00,13,15.0,3.75,
2088,17,2023-01-02,15:45:00,17:22:00,6,15.0,0.0,
2089,8,2023-01-02,12:15:00,14:22:00,2,15.0,1.5,
2090,165,2023-01-02,10:00:00,11:25:00,3,15.0,6.0,
2091,8,2023-01-02,16:45:00,18:28:00,3,15.0,1.5,
2092,52,2023-01-02,13:00:00,15:05:00,3,15.0,1.5,
2093,1,2023-01-02,09:30:00,12:00:00,5,15.0,6.0,
2094,2,2023-01-02,12:15:00,14:08:00,13,15.0,6.0,
2095,165,2023-01-03,10:30:00,11:26:00,7,15.0,6.0,
2096,4,2023-01-03,11:15:00,13:03:00,12,15.0,3.75,
2097,233,2023-01-03,14:15:00,16:22:00,14,15.0,3.75,
2098,88,2023-01-03,11:00:00,11:55:00,10,15.0,0.0,
2099,1,2023-01-03,12:45:00,13:57:00,6,15.0,6.0,
2100,165,2023-01-03,12:00:00,14:02:00,2,15.0,6.0,
2101,232,2023-01-03,09:45:00,10:50:00,3,15.0,3.75,
2102,11,2023-01-03,15:15:00,17:35:00,2,15.0,0.0,
2103,243,2023-01-03,13:30:00,15:29:00,6,15.0,0.0,
2104,10,2023-01-04,11:15:00,13:12:00,3,15.0,1.5,
2105,103,2023-01-04,15:30:00,17:04:00,11,15.0,1.5,
2106,237,2023-01-04,09:45:00,11:37:00,7,15.0,3.75,
2107,2,2023-01-04,15:30:00,17:36:00,3,15.0,6.0,
2108,198,2023-01-04,14:30:00,16:47:00,11,15.0,3.75,
2109,9,2023-01-04,12:15:00,14:28:00,6,15.0,1.5,
2110,233,2023-01-04,11:45:00,14:11:00,1,15.0,3.75,
2111,237,2023-01-04,13:15:00,15:37:00,4,15.0,3.75,
2112,31,2023-01-05,09:30:00,10:30:00,13,15.0,1.5,
2113,45,2023-01-05,16:00:00,18:02:00,3,15.0,0.0,
2114,232,2023-01-05,09:45:00,11:09:00,14,15.0,3.75,
2115,179,2023-01-05,13:15:00,14:45:00,11,15.0,3.75,
2116,165,2023-01-05,15:15:00,16:10:00,2,15.0,6.0,
2117,237,2023-01-05,13:00:00,14:10:00,1,15.0,3.75,
2118,52,2023-01-05,12:15:00,13:09:00,14,15.0,1.5,
2119,67,2023-01-05,09:30:00,10:18:00,6,15.0,3.75,
2120,126,2023-01-05,16:30:00,17:59:00,4,15.0,1.5,
2121,73,2023-01-05,14:15:00,15:29:00,13,15.0,3.75,
2122,165,2023-01-05,13:00:00,15:27:00,12,15.0,6.0,
2123,68,2023-01-06,14:00:00,16:14:00,1,15.0,0.0,
2124,9,2023-01-06,13:30:00,15:21:00,5,15.0,1.5,
2125,2,2023-01-06,09:45:00,11:54:00,4,15.0,6.0,
2126,232,2023-01-06,14:00:00,15:45:00,2,15.0,3.75,
2127,165,2023-01-06,13:00:00,14:49:00,10,15.0,6.0,
2128,68,2023-01-06,12:15:00,13:10:00,2,15.0,0.0,
2129,73,2023-01-06,12:00:00,12:48:00,13,15.0,3.75,
2130,201,2023-01-06,16:00:00,16:50:00,10,15.0,1.5,
2131,171,2023-01-07,12:30:00,14:39:00,4,15.0,0.0,
2132,231,2023-01-07,15:45:00,18:12:00,10,15.0,1.5,
2133,165,2023-01-07,16:00:00,18:00:00,4,15.0,6.0,
2134,39,2023-01-07,13:15:00,15:34:00,1,15.0,1.5,
2135,31,2023-01-07,12:15:00,13:58:00,5,15.0,1.5,
2136,10,2023-01-07,12:30:00,14:17:00,12,15.0,1.5,
2137,2,2023-01-07,15:00:00,16:02:00,6,15.0,6.0,
2138,13,2023-01-08,12:00:00,13:41:00,6,15.0,0.0,
2139,12,2023-01-08,14:15:00,16:07:00,3,15.0,0.0,
2140,63,2023-01-08,16:00:00,17:53:00,4,15.0,1.5,
2141,4,2023-01-08,10:30:00,11:26:00,4,15.0,3.75,
2142,121,2023-01-08,09:00:00,10:43:00,10,15.0,1.5,
2143,4,2023-01-08,13:45:00,15:42:00,2,15.0,3.75,
2144,126,2023-01-08,13:00:00,14:33:00,7,15.0,1.5,
2145,121,2023-01-08,10:15:00,11:05:00,13,15.0,1.5,
2146,201,2023-01-08,14:15:00,15:14:00,7,15.0,1.5,
2147,2,2023-01-08,15:00:00,16:46:00,14,15.0,6.0,
2148,4,2023-01-08,16:45:00,18:17:00,4,15.0,3.75,
2149,233,2023-01-08,12:45:00,13:34:00,3,15.0,3.75,
2150,201,2023-01-08,13:00:00,15:09:00,1,15.0,1.5,
2151,103,2023-01-08,13:30:00,15:12:00,7,15.0,1.5,
2152,9,2023-01-08,09:45:00,11:53:00,1,15.0,1.5,
2153,9,2023-01-08,11:30:00,12:25:00,5,15.0,1.5,
2154,214,2023-01-08,15:15:00,17:44:00,3,15.0,0.0,
2155,243,2023-01-09,13:45:00,15:36:00,13,15.0,0.0,
2156,5,2023-01-09,16:00:00,18:11:00,14,15.0,3.75,
2157,52,2023-01-09,11:15:00,13:41:00,14,15.0,1.5,
2158,2,2023-01-09,14:15:00,16:31:00,4,15.0,6.0,
2159,67,2023-01-09,13:45:00,15:10:00,11,15.0,3.75,
2160,4,2023-01-09,14:15:00,16:02:00,4,15.0,3.75,
2161,237,2023-01-09,13:45:00,15:33:00,13,15.0,3.75,
2162,2,2023-01-10,10:45:00,12:11:00,3,15.0,6.0,
2163,3,2023-01-10,09:15:00,10:41:00,10,15.0,3.75,
2164,63,2023-01-10,09:00:00,10:53:00,1,15.0,1.5,
2165,3,2023-01-10,14:30:00,15:40:00,3,15.0,3.75,
2166,121,2023-01-10,09:30:00,10:43:00,12,15.0,1.5,
2167,8,2023-01-10,11:00:00,13:00:00,2,15.0,1.5,
2168,35,2023-01-10,11:00:00,11:58:00,4,15.0,0.0,
2169,128,2023-01-11,09:45:00,10:47:00,2,15.0,1.5,
2170,231,2023-01-11,10:15:00,11:33:00,2,15.0,1.5,
2171,3,2023-01-11,13:15:00,15:38:00,13,15.0,3.75,
2172,10,2023-01-11,14:45:00,15:45:00,12,15.0,1.5,
2173,239,2023-01-11,12:45:00,14:27:00,4,15.0,0.0,
2174,232,2023-01-11,10:45:00,11:52:00,13,15.0,3.75,
2175,171,2023-01-12,14:45:00,16:35:00,6,15.0,0.0,
2176,201,2023-01-12,14:30:00,15:37:00,4,15.0,1.5,
2177,6,2023-01-12,10:15:00,11:30:00,7,15.0,1.5,
2178,4,2023-01-12,09:15:00,10:19:00,14,15.0,3.75,
2179,237,2023-01-12,15:30:00,17:25:00,12,15.0,3.75,
2180,237,2023-01-12,11:30:00,12:37:00,11,15.0,3.75,
2181,2,2023-01-12,13:00:00,13:51:00,4,15.0,6.0,
2182,39,2023-01-12,13:45:00,15:15:00,10,15.0,1.5,
2183,165,2023-01-13,16:15:00,17:05:00,11,15.0,6.0,
2184,165,2023-01-13,09:00:00,09:50:00,12,15.0,6.0,
2185,206,2023-01-13,13:30:00,15:05:00,13,15.0,0.0,
2186,103,2023-01-13,15:30:00,16:15:00,14,15.0,1.5,
2187,179,2023-01-14,10:00:00,12:28:00,4,15.0,3.75,
2188,67,2023-01-14,13:45:00,14:56:00,1,15.0,3.75,
2189,52,2023-01-14,15:30:00,16:27:00,7,15.0,1.5,
2190,179,2023-01-14,14:00:00,15:36:00,7,15.0,3.75,
2191,3,2023-01-14,11:00:00,12:12:00,12,15.0,3.75,
2192,2,2023-01-14,13:45:00,15:35:00,2,15.0,6.0,
